"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"47165099999","2015-01-01","34.8166666","126.3833333","39.0","MOKPO, KS","  30.4"," 8","  27.5"," 8","1025.8"," 8","021.0"," 8","  7.6"," 8"," 13.6"," 8"," 19.0","999.9","  32.9","*","  26.4"," "," 0.11","F","  0.8","001000"
"47165099999","2015-01-02","34.8166666","126.3833333","39.0","MOKPO, KS","  32.0"," 8","  25.6"," 8","1026.4"," 8","021.6"," 8"," 12.0"," 8"," 10.8"," 8"," 17.1","999.9","  41.0"," ","  24.1","*"," 0.00","F","999.9","000000"
"47165099999","2015-01-03","34.8166666","126.3833333","39.0","MOKPO, KS","  35.2"," 8","  29.7"," 8","1021.9"," 8","017.1"," 8"," 12.0"," 8","  3.1"," 8","  6.0","999.9","  42.1"," ","  23.9"," "," 0.00","E","999.9","000000"
"47165099999","2015-01-04","34.8166666","126.3833333","39.0","MOKPO, KS","  40.7"," 8","  38.2"," 8","1019.1"," 8","014.3"," 8","  3.5"," 8","  2.8"," 8","  6.0","999.9","  50.9"," ","  33.4"," "," 0.00","I","999.9","100000"
"47165099999","2015-01-05","34.8166666","126.3833333","39.0","MOKPO, KS","  46.5"," 8","  43.8"," 8","1013.8"," 8","009.2"," 8","  3.8"," 8","  9.9"," 8"," 25.1","999.9","  55.0"," ","  32.9"," "," 0.12","E","999.9","010000"
"47165099999","2015-01-06","34.8166666","126.3833333","39.0","MOKPO, KS","  32.8"," 8","  25.9"," 8","1019.6"," 8","014.8"," 8"," 12.5"," 8"," 16.5"," 8"," 22.9","999.9","  54.1"," ","  26.6","*"," 0.24","F","999.9","000000"
"47165099999","2015-01-07","34.8166666","126.3833333","39.0","MOKPO, KS","  33.1"," 8","  26.1"," 8","1024.1"," 8","019.3"," 8"," 12.4"," 8"," 14.1"," 8"," 18.1","999.9","  36.9"," ","  25.3"," "," 0.00","E","999.9","000000"
"47165099999","2015-01-08","34.8166666","126.3833333","39.0","MOKPO, KS","  35.9"," 8","  30.7"," 8","1027.0"," 8","022.2"," 8"," 12.1"," 8","  8.4"," 8"," 14.0","999.9","  39.9"," ","  31.5"," "," 0.00","I","999.9","000000"
"47165099999","2015-01-09","34.8166666","126.3833333","39.0","MOKPO, KS","  38.9"," 8","  32.4"," 8","1025.9"," 8","021.1"," 8","  5.1"," 8","  8.6"," 8"," 15.0","999.9","  44.4"," ","  34.0"," "," 0.00","I","999.9","000000"
"47165099999","2015-01-10","34.8166666","126.3833333","39.0","MOKPO, KS","  37.5"," 8","  33.3"," 8","1024.6"," 8","019.8"," 8","  9.9"," 8","  5.4"," 8","  9.9","999.9","  44.1"," ","  32.5"," "," 0.00","I","999.9","000000"
