"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"47156099999","1988-01-01","35.1666666","126.9","74.0","GWANGJU, KS","  39.5"," 8","  34.0"," 8","1024.1"," 8","999.9"," 0","  5.9"," 8","  3.0"," 8","  8.0","999.9","  44.4"," ","  28.0"," "," 0.04","E","999.9","010000"
"47156099999","1988-01-02","35.1666666","126.9","74.0","GWANGJU, KS","  34.8"," 8","  22.5"," 8","1027.8"," 8","999.9"," 0"," 11.5"," 8","  5.6"," 8","  9.9","999.9","  43.5"," ","  29.5","*"," 0.02","E","999.9","000000"
"47156099999","1988-01-03","35.1666666","126.9","74.0","GWANGJU, KS","  39.1"," 8","  15.3"," 8","1026.5"," 8","999.9"," 0"," 14.0"," 8","  5.4"," 8","  7.0","999.9","  50.4"," ","  28.9"," "," 0.00","I","999.9","000000"
"47156099999","1988-01-04","35.1666666","126.9","74.0","GWANGJU, KS","  33.1"," 8","  22.1"," 8","1026.8"," 8","999.9"," 0"," 10.8"," 8","  4.9"," 8"," 11.1","999.9","  41.2"," ","  26.2","*"," 0.04","E","999.9","001000"
"47156099999","1988-01-05","35.1666666","126.9","74.0","GWANGJU, KS","  30.6"," 8","  18.8"," 8","1027.1"," 8","999.9"," 0"," 13.9"," 8","  4.8"," 8"," 11.1","999.9","  39.7"," ","  23.7","*"," 0.00","I","999.9","000000"
"47156099999","1988-01-06","35.1666666","126.9","74.0","GWANGJU, KS","  33.0"," 8","  21.6"," 8","1024.6"," 8","999.9"," 0"," 12.7"," 8","  2.4"," 8","  6.0","999.9","  44.6"," ","  21.7"," "," 0.00","I","999.9","000000"
"47156099999","1988-01-07","35.1666666","126.9","74.0","GWANGJU, KS","  37.6"," 8","  30.7"," 8","1018.5"," 8","999.9"," 0","  6.4"," 8","  1.7"," 8","  2.9","999.9","  43.0"," ","  27.7"," ","99.99"," ","999.9","010000"
"47156099999","1988-01-08","35.1666666","126.9","74.0","GWANGJU, KS","  39.3"," 8","  27.4"," 8","1020.5"," 8","999.9"," 0","  6.9"," 8","  7.6"," 8"," 11.1","999.9","  48.2"," ","  30.9","*"," 0.00","E","999.9","011000"
"47156099999","1988-01-09","35.1666666","126.9","74.0","GWANGJU, KS","  27.5"," 8","  18.1"," 8","1029.6"," 8","999.9"," 0"," 10.0"," 8","  7.7"," 8"," 11.1","999.9","  35.8"," ","  22.5","*"," 0.00","F","999.9","001000"
"47156099999","1988-01-10","35.1666666","126.9","74.0","GWANGJU, KS","  25.8"," 8","  12.8"," 8","1033.7"," 8","999.9"," 0"," 12.8"," 8","  6.2"," 8"," 13.0","999.9","  32.7"," ","  21.6","*"," 0.00","E","999.9","001000"
"47156099999","1988-01-11","35.1666666","126.9","74.0","GWANGJU, KS","  31.3"," 8","  18.2"," 8","1031.0"," 8","999.9"," 0"," 13.2"," 8","  4.4"," 8","  8.0","999.9","  40.5"," ","  20.3"," "," 0.00","E","999.9","000000"
"47156099999","1988-01-12","35.1666666","126.9","74.0","GWANGJU, KS","  33.7"," 8","  24.7"," 8","1026.9"," 8","999.9"," 0"," 13.2"," 8","  3.0"," 8","  8.0","999.9","  44.4"," ","  27.3"," "," 0.00","I","999.9","000000"
"47156099999","1988-01-13","35.1666666","126.9","74.0","GWANGJU, KS","  36.8"," 8","  29.6"," 8","1026.8"," 8","999.9"," 0"," 11.7"," 8","  2.6"," 8","  6.0","999.9","  48.2"," ","  27.1"," "," 0.00","I","999.9","000000"
