"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"47135099999","2013-01-01","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  24.3"," 8","  19.7"," 8","1020.9"," 8","989.8"," 8","999.9"," 0","  5.1"," 8","  9.9","999.9","  33.6"," ","  11.1"," "," 0.11","F","999.9","000000"
"47135099999","2013-01-02","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  13.6"," 8","   0.5"," 8","1033.2"," 8","001.0"," 8","999.9"," 0"," 10.0"," 8"," 20.0","999.9","  29.8"," ","   6.1","*"," 0.08","F","999.9","000000"
"47135099999","2013-01-03","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  11.6"," 8","  -1.7"," 8","1036.0"," 8","003.6"," 8","999.9"," 0"," 12.3"," 8"," 19.4","999.9","  17.6"," ","   4.3"," "," 0.00","E","999.9","000000"
"47135099999","2013-01-04","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  15.3"," 8","  -2.7"," 8","1030.2"," 8","998.2"," 8","999.9"," 0","  9.9"," 8"," 14.0","999.9","  23.7"," ","   6.1"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-05","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  23.8"," 8","  12.4"," 8","1025.8"," 8","994.5"," 8","999.9"," 0","  7.9"," 8"," 11.1","999.9","  29.1"," ","   8.4"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-06","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  23.5"," 8","   6.7"," 8","1025.5"," 8","994.2"," 8","999.9"," 0","  7.6"," 8","  9.9","999.9","  31.5"," ","  16.0","*"," 0.00","I","999.9","000000"
"47135099999","2013-01-07","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  23.8"," 8","   8.2"," 8","1025.0"," 8","993.8"," 8","999.9"," 0","  7.1"," 8"," 12.0","999.9","  30.6"," ","  13.1"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-08","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  25.1"," 8","   9.7"," 8","1025.5"," 8","994.3"," 8","999.9"," 0","  9.1"," 8"," 12.0","999.9","  32.2"," ","  14.9"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-09","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  18.4"," 8","   1.3"," 8","1027.1"," 8","995.5"," 8","999.9"," 0"," 10.6"," 8"," 14.0","999.9","  25.9"," ","  14.0","*"," 0.00","I","999.9","000000"
"47135099999","2013-01-10","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  16.0"," 8","  -2.2"," 8","1031.9"," 8","999.9"," 8","999.9"," 0","  6.7"," 8"," 13.0","999.9","  25.3"," ","   7.0","*"," 0.00","I","999.9","000000"
"47135099999","2013-01-11","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  23.1"," 8","  12.8"," 8","1028.7"," 8","997.3"," 8","999.9"," 0","  2.4"," 8","  8.0","999.9","  33.4"," ","   3.9"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-12","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  33.0"," 8","  24.6"," 8","1025.2"," 8","994.6"," 8","999.9"," 0","  5.1"," 8"," 11.1","999.9","  41.4"," ","  15.4"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-13","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  28.4"," 8","  20.6"," 8","1022.7"," 8","991.8"," 8","999.9"," 0","  2.1"," 8","  6.0","999.9","  37.2"," ","  21.7","*"," 0.00","I","999.9","000000"
"47135099999","2013-01-14","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  27.8"," 8","  18.0"," 8","1022.4"," 8","991.5"," 8","999.9"," 0","  7.2"," 8"," 15.0","999.9","  37.0"," ","  15.3","*"," 0.00","I","999.9","000000"
"47135099999","2013-01-15","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  26.4"," 8","  17.3"," 8","1025.0"," 8","993.9"," 8","999.9"," 0","  2.5"," 8"," 11.1","999.9","  38.7"," ","  14.2"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-16","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  28.8"," 8","  20.5"," 8","1024.2"," 8","993.3"," 8","999.9"," 0","  7.2"," 8"," 14.0","999.9","  34.3"," ","  19.6"," "," 0.00","E","999.9","000000"
"47135099999","2013-01-17","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  22.2"," 8","  13.3"," 8","1029.6"," 7","998.1"," 7","999.9"," 0","  9.6"," 8"," 12.0","999.9","  27.3"," ","  18.0","*"," 0.00","E","999.9","000000"
"47135099999","2013-01-18","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  27.5"," 8","  11.6"," 8","1029.3"," 7","998.2"," 7","999.9"," 0","  7.4"," 8"," 11.1","999.9","  32.9"," ","  17.1"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-19","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  32.9"," 8","  22.5"," 8","1029.9"," 8","999.1"," 8","999.9"," 0","  7.1"," 8"," 11.1","999.9","  39.7"," ","  23.4","*"," 0.00","I","999.9","000000"
"47135099999","2013-01-20","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  35.3"," 8","  26.7"," 8","1030.8"," 8","000.1"," 8","999.9"," 0","  6.8"," 8"," 11.1","999.9","  40.5"," ","  22.6"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-21","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  35.0"," 8","  32.8"," 8","1019.8"," 8","989.5"," 8","999.9"," 0","  5.4"," 8"," 11.1","999.9","  38.7"," ","  32.9"," "," 1.18","F","999.9","000000"
"47135099999","2013-01-22","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  36.5"," 8","  32.8"," 8","1021.6"," 8","991.3"," 8","999.9"," 0","  3.9"," 8","  6.0","999.9","  39.6"," ","  33.3","*"," 0.14","F","999.9","000000"
"47135099999","2013-01-23","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  34.0"," 8","  29.3"," 8","1018.5"," 8","988.1"," 8","999.9"," 0","  5.7"," 8"," 11.1","999.9","  36.7"," ","  32.7"," "," 0.12","F","999.9","000000"
"47135099999","2013-01-24","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  28.7"," 8","  17.1"," 8","1017.1"," 8","986.4"," 8","999.9"," 0"," 12.9"," 8"," 16.9","999.9","  37.4"," ","  19.8","*"," 0.08","F","999.9","000000"
"47135099999","2013-01-25","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  19.9"," 8","   2.1"," 8","1020.5"," 8","989.1"," 8","999.9"," 0"," 13.4"," 8"," 19.0","999.9","  25.5"," ","  14.0","*"," 0.00","E","999.9","000000"
"47135099999","2013-01-26","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  20.1"," 8","   3.7"," 8","1023.5"," 8","992.0"," 8","999.9"," 0","  9.9"," 8"," 15.0","999.9","  26.8"," ","  13.1"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-27","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  22.2"," 8","  10.6"," 8","1025.2"," 8","993.9"," 8","999.9"," 0","  8.8"," 8"," 14.0","999.9","  26.8"," ","  16.2"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-28","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  29.8"," 8","  18.2"," 8","1027.5"," 8","996.5"," 8","999.9"," 0","  4.0"," 8"," 11.1","999.9","  36.7"," ","  16.3"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-29","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  34.5"," 8","  27.5"," 8","1028.3"," 8","997.6"," 8","999.9"," 0","  2.5"," 8","  8.0","999.9","  44.6"," ","  22.6"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-30","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  37.3"," 8","  28.2"," 8","1031.2"," 8","000.6"," 8","999.9"," 0","  2.0"," 8","  6.0","999.9","  49.1"," ","  27.0"," "," 0.00","I","999.9","000000"
"47135099999","2013-01-31","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  44.4"," 8","  34.4"," 8","1028.7"," 8","998.6"," 8","999.9"," 0","  5.3"," 8","  8.9","999.9","  52.7"," ","  28.0"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-01","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  46.2"," 8","  42.1"," 8","1018.4"," 8","988.8"," 8","999.9"," 0","  7.0"," 8"," 14.0","999.9","  52.9"," ","  36.1","*"," 0.63","F","999.9","000000"
"47135099999","2013-02-02","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  31.6"," 8","  12.5"," 8","1028.1"," 8","997.3"," 8","999.9"," 0","  9.5"," 8"," 15.0","999.9","  47.5"," ","  23.7","*"," 0.00","E","999.9","000000"
"47135099999","2013-02-03","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  30.1"," 8","  18.5"," 8","1022.2"," 8","991.4"," 8","999.9"," 0","  3.5"," 8","  6.0","999.9","  34.0"," ","  21.7"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-04","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  29.4"," 8","  25.5"," 8","1022.3"," 8","991.5"," 8","999.9"," 0","  6.6"," 8"," 13.0","999.9","  33.4"," ","  23.5","*"," 0.33","F","999.9","000000"
"47135099999","2013-02-05","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  30.9"," 8","  28.6"," 8","1020.0"," 8","989.4"," 8","999.9"," 0","  3.1"," 8","  8.9","999.9","  32.7","*","  23.2"," "," 0.12","F","999.9","000000"
"47135099999","2013-02-06","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  29.2"," 8","  23.2"," 8","1018.7"," 8","988.0"," 8","999.9"," 0","  9.4"," 8"," 12.0","999.9","  33.4"," ","  25.3","*"," 0.20","F","999.9","000000"
"47135099999","2013-02-07","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  11.7"," 8","  -3.3"," 8","1026.7"," 8","994.6"," 8","999.9"," 0","  9.7"," 8"," 14.0","999.9","  28.4"," ","   5.2","*"," 0.00","F","999.9","000000"
"47135099999","2013-02-08","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  15.3"," 8","   0.6"," 8","1031.2"," 8","999.2"," 8","999.9"," 0","  8.4"," 8","  9.9","999.9","  24.1"," ","   3.6"," "," 0.00","E","999.9","000000"
"47135099999","2013-02-09","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  20.9"," 8","   9.9"," 8","1027.6"," 8","996.1"," 8","999.9"," 0","  6.1"," 8"," 12.0","999.9","  27.9"," ","  11.5"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-10","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  26.7"," 8","  15.5"," 8","1027.0"," 8","995.9"," 8","999.9"," 0","  8.4"," 8"," 11.1","999.9","  34.3"," ","  14.2"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-11","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  25.4"," 8","   8.0"," 8","1030.3"," 8","999.0"," 8","999.9"," 0","  4.0"," 8","  8.9","999.9","  34.2"," ","  16.3"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-12","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  25.8"," 8","  17.8"," 8","1025.6"," 8","994.4"," 8","999.9"," 0","  7.0"," 8"," 12.0","999.9","  30.9"," ","  21.2"," "," 0.08","E","999.9","000000"
"47135099999","2013-02-13","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  29.2"," 8","  16.2"," 8","1027.7"," 8","996.7"," 8","999.9"," 0","  5.4"," 8"," 11.1","999.9","  37.4"," ","  20.7"," "," 0.00","E","999.9","000000"
"47135099999","2013-02-14","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  36.1"," 8","  16.7"," 8","1022.5"," 8","992.2"," 8","999.9"," 0","  5.2"," 8"," 11.1","999.9","  46.2"," ","  24.6"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-15","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  28.9"," 8","   6.4"," 8","1024.4"," 8","993.5"," 8","999.9"," 0","  9.1"," 8"," 15.0","999.9","  38.7"," ","  20.3","*"," 0.00","I","999.9","000000"
"47135099999","2013-02-16","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  28.2"," 8","   6.7"," 8","1027.4"," 8","996.3"," 8","999.9"," 0","  4.2"," 8"," 11.1","999.9","  37.0"," ","  18.5"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-17","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  33.7"," 8","  21.2"," 8","1019.3"," 8","988.9"," 8","999.9"," 0","  3.5"," 8","  9.9","999.9","  37.6"," ","  24.1"," "," 0.01","E","999.9","000000"
"47135099999","2013-02-18","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  33.6"," 8","  15.8"," 8","1019.0"," 8","988.5"," 8","999.9"," 0","  9.0"," 8"," 11.1","999.9","  42.4"," ","  26.4","*"," 0.02","F","999.9","000000"
"47135099999","2013-02-19","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  26.8"," 8","   4.5"," 8","1025.3"," 8","994.2"," 8","999.9"," 0"," 11.4"," 8"," 15.0","999.9","  36.3"," ","  19.0","*"," 0.00","E","999.9","000000"
"47135099999","2013-02-20","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  27.5"," 8","   4.0"," 8","1029.3"," 8","998.1"," 8","999.9"," 0","  7.9"," 8"," 13.0","999.9","  35.6"," ","  17.8"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-21","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  30.7"," 8","   8.9"," 8","1028.7"," 8","997.8"," 8","999.9"," 0","  6.0"," 8"," 13.0","999.9","  38.3"," ","  22.3"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-22","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  31.5"," 8","  23.0"," 8","1026.5"," 8","995.7"," 8","999.9"," 0","  8.4"," 8","  9.9","999.9","  38.1"," ","  22.8","*"," 0.16","E","999.9","000000"
"47135099999","2013-02-23","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  30.7"," 8","  13.6"," 8","1028.9"," 8","997.9"," 8","999.9"," 0","  9.6"," 8"," 14.0","999.9","  37.4"," ","  22.5"," "," 0.00","E","999.9","000000"
"47135099999","2013-02-24","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  33.6"," 8","  15.9"," 8","1029.7"," 8","999.0"," 8","999.9"," 0","  4.5"," 8","  8.9","999.9","  42.6"," ","  26.1","*"," 0.00","I","999.9","000000"
"47135099999","2013-02-25","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  36.5"," 8","  17.1"," 8","1027.7"," 8","997.2"," 8","999.9"," 0","  2.7"," 8","  7.0","999.9","  47.3"," ","  24.1"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-26","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  41.7"," 8","  28.2"," 8","1018.9"," 8","989.0"," 8","999.9"," 0","  3.9"," 8","  8.9","999.9","  47.3"," ","  28.8"," "," 0.00","I","999.9","000000"
"47135099999","2013-02-27","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  40.6"," 8","  21.5"," 8","1019.4"," 8","989.4"," 8","999.9"," 0","  5.6"," 8"," 11.1","999.9","  54.0"," ","  27.1","*"," 0.00","I","999.9","000000"
"47135099999","2013-02-28","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  49.7"," 8","  24.4"," 8","1013.5"," 8","984.3"," 8","999.9"," 0","  2.6"," 8","  6.0","999.9","  61.5"," ","  25.0"," "," 0.00","I","999.9","000000"
"47135099999","2013-03-01","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  31.8"," 8","  18.0"," 8","1019.0"," 8","988.4"," 8","999.9"," 0"," 10.3"," 8"," 14.0","999.9","  50.4"," ","  24.3","*"," 0.24","F","999.9","000000"
"47135099999","2013-03-02","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  30.1"," 8","  13.3"," 8","1026.3"," 8","995.4"," 8","999.9"," 0","  8.0"," 8"," 11.1","999.9","  39.7"," ","  22.3","*"," 0.00","E","999.9","000000"
"47135099999","2013-03-03","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  33.0"," 8","  17.3"," 8","1022.0"," 8","991.4"," 8","999.9"," 0","  7.1"," 8"," 14.0","999.9","  41.2"," ","  21.0"," "," 0.00","I","999.9","000000"
"47135099999","2013-03-04","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  38.6"," 8","  17.9"," 8","1021.9"," 8","991.7"," 8","999.9"," 0","  7.6"," 8"," 13.0","999.9","  48.2"," ","  25.0"," "," 0.00","I","999.9","000000"
"47135099999","2013-03-05","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  40.6"," 8","  14.6"," 8","1023.8"," 8","993.7"," 8","999.9"," 0","  5.9"," 8","  8.9","999.9","  54.5"," ","  28.0"," "," 0.00","I","999.9","000000"
"47135099999","2013-03-06","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  46.2"," 8","  23.2"," 8","1018.5"," 8","988.9"," 8","999.9"," 0","  3.1"," 8","  8.0","999.9","  63.1"," ","  27.5"," "," 0.00","I","999.9","000000"
"47135099999","2013-03-07","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  46.0"," 8","  37.4"," 8","1011.4"," 8","981.9"," 8","999.9"," 0","  3.6"," 8","  8.0","999.9","  58.1"," ","  30.6","*"," 0.08","E","999.9","000000"
"47135099999","2013-03-08","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  50.0"," 8","  32.8"," 8","1009.7"," 8","980.6"," 8","999.9"," 0","  5.9"," 8"," 13.0","999.9","  64.9"," ","  29.7"," "," 0.00","E","999.9","000000"
"47135099999","2013-03-09","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  61.5"," 8","  33.2"," 8","1006.9"," 8","978.6"," 8","999.9"," 0","  9.9"," 8"," 18.1","999.9","  77.9"," ","  32.5"," "," 0.00","I","999.9","000000"
"47135099999","2013-03-10","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  35.8"," 8","  11.2"," 8","1022.3"," 8","991.9"," 8","999.9"," 0","  9.9"," 8"," 15.0","999.9","  64.6"," ","  24.1","*"," 0.00","I","999.9","000000"
"47135099999","2013-03-11","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  39.9"," 8","  19.8"," 8","1023.2"," 8","993.0"," 8","999.9"," 0","  3.0"," 8","  8.0","999.9","  56.7"," ","  22.3"," "," 0.00","I","999.9","000000"
"47135099999","2013-03-12","36.2166666","127.9833333","245.0","CHUPUNGNYEONG, KS","  51.4"," 8","  33.5"," 8","1011.2"," 8","982.1"," 8","999.9"," 0","  2.6"," 8","  6.0","999.9","  62.8"," ","  26.6"," "," 0.00","I","999.9","000000"
