"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-6,13,0.629372036602942,45.7857155143517
10,-6,14,0.633828441895006,56.5221060567698
10,-6,15,0.6168180832071,67.9251596958129
10,-6,16,0.571972750253496,79.8099874540095
10,-6,17,0.553130423008556,91.9857033040922
10,-6,18,0.53488836653971,104.248269890122
10,-6,19,0.459590821735052,116.394444980419
10,-6,20,0.430286812964272,128.225431794028
10,-6,21,0.421442851621336,139.554992419852
10,-6,22,0.271504626664351,150.2086060827
10,-6,23,0.0724421641902908,160.025210312878
10,-6,24,0,168.864390575054
10,-6,25,0,176.6064219125
10,-6,26,0,178.067872672018
10,-6,27,0,175.257513592235
10,-6,28,0,169.638458644834
10,-6,29,0,161.693087753644
10,-6,30,0,153.241121505823
10,-5,-5,0.0000620800965265851,0
10,-5,-4,0.000156003896719581,0
10,-5,-3,0.000522917063269265,0
10,-5,-2,0.0020539514317108,0
10,-5,-1,0.00859269853163168,0
10,-5,0,0.0358661713727554,0
10,-5,1,0.134762370103921,0
10,-5,2,0.367118122371265,0
10,-5,3,0.575271802236248,0
10,-5,4,0.603994084079709,0
10,-5,5,0.636451016325116,0.287232246165076
10,-5,6,0.648449376645725,1.55350252004329
10,-5,7,0.676602298511816,4.07380249754688
10,-5,8,0.675243392777254,7.98013123644374
10,-5,9,0.669142478263545,13.2741970094924
10,-5,10,0.698129587198045,19.921650805737
10,-5,11,0.692875445558321,27.8522492024046
10,-5,12,0.656039616560166,36.9461593889536
10,-5,13,0.648158940591562,47.0509322437343
10,-5,14,0.635515633380979,58.0031064578006
10,-5,15,0.601970666926427,69.6279187452291
10,-5,16,0.591292827984297,81.7380615693695
10,-5,17,0.560520913493319,94.1296287636456
10,-5,18,0.504653231683169,106.595744372699
10,-5,19,0.468447159451789,118.932033779846
10,-5,20,0.420420743298304,130.942206440409
10,-5,21,0.426457203665578,142.435202577139
10,-5,22,0.271923876371505,153.234619469919
10,-5,23,0.0809858166526314,163.179707971707
10,-5,24,0,172.132263552458
10,-5,25,0,179.976633266055
10,-5,26,0,181.410719311536
10,-5,27,0,178.595690209825
10,-5,28,0,172.806149039828
10,-5,29,0,164.782444305755
10,-5,30,0,156.193971992297
10,-4,-4,0.000303416547351431,0
10,-4,-3,0.000755542083566471,0
10,-4,-2,0.00249774568921513,0
10,-4,-1,0.00961228786525366,0
10,-4,0,0.0384937703970735,0
10,-4,1,0.141269234299409,0
10,-4,2,0.37956175590269,0
10,-4,3,0.583113006113777,0
10,-4,4,0.61303299740426,0
10,-4,5,0.651010912368051,0.303293206348144
10,-4,6,0.657687200367093,1.62979924957825
10,-4,7,0.688242568354148,4.2604020587941
10,-4,8,0.675463504584652,8.31168651067597
10,-4,9,0.692705944129752,13.7776189725483
10,-4,10,0.709061973797992,20.6290704229484
10,-4,11,0.679943148124434,28.7780335331527
10,-4,12,0.677215793237789,38.0931990130229
10,-4,13,0.673999328464249,48.4273029059561
10,-4,14,0.646939324684751,59.6195295634769
10,-4,15,0.622131753562123,71.4893499184996
10,-4,16,0.579018612874166,83.8369508306115
10,-4,17,0.544406594645412,96.4555547524201
10,-4,18,0.51460908884099,109.139616233721
10,-4,19,0.471991358683639,121.68236393905
10,-4,20,0.427394337950614,133.8829164682
10,-4,21,0.434439267074519,145.549957362764
10,-4,22,0.246407158398992,156.509416539486
10,-4,23,0.0914461611961003,166.60240458384
10,-4,24,0,175.683431130191
10,-4,25,0,183.629248771867
10,-4,26,0,185.025741130113
10,-4,27,0,182.184031363674
10,-4,28,0,176.233061937853
10,-4,29,0,168.173915007688
10,-4,30,0,159.435712239293
10,-3,-3,0.00146245186267119,0
10,-3,-2,0.00360295514359353,0
10,-3,-1,0.0116718005745431,0
10,-3,0,0.0429222938036092,0
10,-3,1,0.150689863378722,0
10,-3,2,0.394973798053323,0
10,-3,3,0.591366580752175,0
10,-3,4,0.627944939310777,0
10,-3,5,0.672083798592223,0.322435121135352
10,-3,6,0.676560592104344,1.7181154369789
10,-3,7,0.690888899852355,4.47507649387755
10,-3,8,0.688090864257767,8.68290832052508
10,-3,9,0.71605602819216,14.3457553465467
10,-3,10,0.699068651310196,21.4186359196902
10,-3,11,0.69215548158969,29.7973587624615
10,-3,12,0.698683258071168,39.354370041346
10,-3,13,0.682985152806576,49.9464983136974
10,-3,14,0.652950575492624,61.4033749540676
10,-3,15,0.590226409114891,73.532845584784
10,-3,16,0.576540937235056,86.1337237830242
10,-3,17,0.556166816725313,98.9992773806329
10,-3,18,0.519816857079785,111.918196648668
10,-3,19,0.481879452961853,124.681704075373
10,-3,20,0.446851505120103,137.091558846192
10,-3,21,0.417969878078341,148.955530457908
10,-3,22,0.222562295362631,160.090141067621
10,-3,23,0.0965059476272305,170.329597675754
10,-3,24,0,179.532994925986
10,-3,25,0,187.587400199772
10,-3,26,0,188.966857604072
10,-3,27,0,186.103127159731
10,-3,28,0,179.99107702247
10,-3,29,0,171.911133249034
10,-3,30,0,162.978072137057
10,-2,-2,0.0069229224417639,0
10,-2,-1,0.0167464482999993,0
10,-2,0,0.0517345092922176,0
10,-2,1,0.166005091195436,0
10,-2,2,0.415476230900167,0
10,-2,3,0.601025744613755,0
10,-2,4,0.63216366543391,0
10,-2,5,0.679335472156149,0.345117418751164
10,-2,6,0.697583661891336,1.82347058260303
10,-2,7,0.684479812106315,4.72194641441336
10,-2,8,0.714573493185408,9.10950595052761
10,-2,9,0.708353490064985,14.992398851165
10,-2,10,0.702909082211134,22.3016860923672
10,-2,11,0.712643996272857,30.9336602481558
10,-2,12,0.706340514211868,40.7663081327308
10,-2,13,0.686170200786432,51.6429489479963
10,-2,14,0.617335424020524,63.383166776142
10,-2,15,0.61359398406974,75.7949343214224
10,-2,16,0.562409270602184,88.6726323413783
10,-2,17,0.565746673334128,101.804904682905
10,-2,18,0.531153040668063,114.983077126999
10,-2,19,0.490701665722939,127.994275081564
10,-2,20,0.401464196174258,140.628672345325
10,-2,21,0.378072942561867,152.690238942375
10,-2,22,0.221681586573201,164.005357201182
10,-2,23,0.0990023202756572,174.410783862835
10,-2,24,0,183.761005987281
10,-2,25,0,191.933759156278
10,-2,26,0,193.290434512686
10,-2,27,0,190.378259341294
10,-2,28,0,184.094487887611
10,-2,29,0,176.003895237691
10,-2,30,0,166.897720244225
10,-1,-1,0.0315899315741166,0
10,-1,0,0.0727367861927538,0
10,-1,1,0.194871887588383,0
10,-1,2,0.445606818100982,0
10,-1,3,0.611088662794188,0
10,-1,4,0.642935102602485,0
10,-1,5,0.701598105408049,0.373251924683025
10,-1,6,0.696627743871517,1.95334159407076
10,-1,7,0.710468739698866,5.00970178770163
10,-1,8,0.717172642020579,9.60855043665754
10,-1,9,0.711002632362428,15.7317153764573
10,-1,10,0.721105425766373,23.3045682631513
10,-1,11,0.715322154560524,32.2294777205338
10,-1,12,0.708516546603685,42.3671861518116
10,-1,13,0.684818094634001,53.554241881109
10,-1,14,0.663348752552875,65.6077240600516
10,-1,15,0.636677509952739,78.3294469767522
10,-1,16,0.613098313871033,91.5149898872016
10,-1,17,0.55079674545855,104.945509100061
10,-1,18,0.499796507723317,118.399678779468
10,-1,19,0.416053626424428,131.668592431343
10,-1,20,0.412651547949816,144.546388441796
10,-1,21,0.391094884154712,156.833302197525
10,-1,22,0.241611419373177,168.344780898757
10,-1,23,0.0938930593752104,178.917667247124
10,-1,24,0,188.41405031147
10,-1,25,0,196.714220264777
10,-1,26,0,198.067434053664
10,-1,27,0,195.10983962182
10,-1,28,0,188.630054536004
10,-1,29,0,180.49819104477
10,-1,30,0,171.253223021699
10,0,0,0.129224741976856,0
10,0,1,0.256891679300484,0
10,0,2,0.495314334040489,0
10,0,3,0.622293902319046,0
10,0,4,0.661744173958121,0
10,0,5,0.724706721269945,0.4091859521956
10,0,6,0.708052665267164,2.11355529928002
10,0,7,0.728085108267048,5.35904173277972
10,0,8,0.72464465560168,10.1979086918404
10,0,9,0.726617839735375,16.5938560684121
10,0,10,0.739074424582389,24.4770871877555
10,0,11,0.721277239541515,33.7304180932502
10,0,12,0.702424171015236,44.2092671833829
10,0,13,0.699682005815454,55.7446374290527
10,0,14,0.679924590910002,68.1512272902258
10,0,15,0.603342742988648,81.2198358327544
10,0,16,0.573480030759107,94.7381097946396
10,0,17,0.49746921858864,108.48993905169
10,0,18,0.48782837661046,122.250861333193
10,0,19,0.463614135002613,135.801550570121
10,0,20,0.442444921357288,148.937140556909
10,0,21,0.36970083168894,161.460756475012
10,0,22,0.235462160104338,173.187656962032
10,0,23,0.0811600133737698,183.951663504858
10,0,24,0,193.608155157785
10,0,25,0,202.036965491099
10,0,26,0,203.377298267848
10,0,27,0,200.343010743162
10,0,28,0,193.65227215556
10,0,29,0,185.444917060961
10,0,30,0,176.07473498264
10,1,1,0.389420828083557,0
10,1,2,0.582143296102195,0
10,1,3,0.641773364391178,0
10,1,4,0.683877415524363,0
10,1,5,0.746393593134261,0.457811099599095
10,1,6,0.750853543629489,2.31646803885799
10,1,7,0.744476778878277,5.79359961035018
10,1,8,0.748963731121355,10.9133974868977
10,1,9,0.761086180939294,17.6386209243915
10,1,10,0.747312614770022,25.8792270150964
10,1,11,0.73285066624303,35.5116144773607
10,1,12,0.713149817228756,46.3836303776254
10,1,13,0.681714259227174,58.3148398652032
10,1,14,0.652841328999892,71.1134889287341
10,1,15,0.515121623798548,84.5655830788724
10,1,16,0.591422143324156,98.4538126470169
10,1,17,0.304866043767165,112.557616636549
10,1,18,0.522532861966672,126.650863587371
10,1,19,0.438364759678839,140.511639456908
10,1,20,0.40633681115378,153.92715627147
10,1,21,0.328578215864032,166.698051843232
10,1,22,0.227038357550791,178.640517813537
10,1,23,0.0533442777228351,189.589706089579
10,1,24,0,199.402436353865
10,1,25,0,207.959483418244
10,1,26,0,209.288423532913
10,1,27,0,206.161196029046
10,1,28,0,199.280905316318
10,1,29,0,190.954532301689
10,1,30,0,181.463579366558
10,2,2,0.650358636641479,0
10,2,3,0.660075519075534,0
10,2,4,0.691743849510712,0
10,2,5,0.760498714665643,0.530636908443867
10,2,6,0.75306012768663,2.59325302032282
10,2,7,0.767049830205258,6.3585607167684
10,2,8,0.771310225209455,11.8328347352551
10,2,9,0.772775377901001,18.9566957773204
10,2,10,0.773992055114281,27.6258920774431
10,2,11,0.754078174783155,37.7049021311986
10,2,12,0.742689167998,49.0273200852202
10,2,13,0.742081256121883,61.4110386507644
10,2,14,0.698779323768006,74.6507149362603
10,2,15,0.61328724281015,88.5290144316485
10,2,16,0.627178255387862,102.822439249699
10,2,17,0.529169549174213,117.30364080549
10,2,18,0.274868568249452,131.745467775581
10,2,19,0.297971581017484,145.925485772604
10,2,20,0.425718744512478,159.63011301529
10,2,21,0.322681573240992,172.65833970203
10,2,22,0.201382799512703,184.82540562766
10,2,23,0.0252825858118507,195.966277101055
10,2,24,0,205.938362441671
10,2,25,0,214.623441125438
10,2,26,0,215.93823813381
10,2,27,0,212.690209624972
10,2,28,0,205.639460737343
10,2,29,0,197.146593600388
10,2,30,0,187.517562884378
10,3,3,0.67385540619137,0
10,3,4,0.706827809743499,0
10,3,5,0.771665884685246,0.651075007601996
10,3,6,0.779686896794652,3.00885711619032
10,3,7,0.78280895284962,7.17455846589203
10,3,8,0.777393383592862,13.1138548697656
10,3,9,0.755167980410333,20.7406684612786
10,3,10,0.747382789543892,29.9306507527096
10,3,11,0.733906739931313,40.5333503406781
10,3,12,0.709879753414963,52.3747569897305
10,3,13,0.670512422654852,65.2611613039507
10,3,14,0.636942696648086,78.9835382820839
10,3,15,0.592738236235463,93.3217011335161
10,3,16,0.514443185592408,108.047865085958
10,3,17,0.451797821610176,122.931170342036
10,3,18,0.332309928330916,137.74211275702
10,3,19,0.275462623265492,152.256619003277
10,3,20,0.31574982229999,166.260011122494
10,3,21,0.244642114197802,179.550859224503
10,3,22,0.156681843130291,191.944494556072
10,3,23,0,203.276112147006
10,3,24,0,213.403585100712
10,3,25,0,222.209806703306
10,3,26,0,223.501316944298
10,3,27,0,220.090850088542
10,3,28,0,212.890463449365
10,3,29,0,204.178357011375
10,3,30,0,194.378338174837
10,4,4,0.734461251188392,0
10,4,5,0.784401536362203,0.967945602870764
10,4,6,0.782723503968246,3.85597469666522
10,4,7,0.785276722803301,8.61695809515784
10,4,8,0.774199897095834,15.1733212626971
10,4,9,0.773192851021871,23.418485457601
10,4,10,0.766152067577323,33.2188457099173
10,4,11,0.752450911631836,44.4162469688152
10,4,12,0.736396629571978,56.8309100546966
10,4,13,0.712648882510799,70.2647503229915
10,4,14,0.681784158581033,84.5050243652342
10,4,15,0.650251944522312,99.3282337895083
10,4,16,0.621871885781441,114.504210261507
10,4,17,0.607616332703985,129.800302644704
10,4,18,0.576379088873003,144.98558531818
10,4,19,0.5301335264638,159.835006605785
10,4,20,0.457213806800905,174.133397719924
10,4,21,0.251999931876322,187.679265673933
10,4,22,0.0988475518766996,200.288298183342
10,4,23,0,211.796514561888
10,4,24,0,222.063003898346
10,4,25,0,230.972200223919
10,4,26,0,232.220913931348
10,4,27,0,228.594028603209
10,4,28,0,221.258379244797
10,4,29,0,212.265091321657
10,4,30,0,202.249018967328
10,5,5,0.803177024214958,2.8146317912671
10,5,6,0.817385486535106,6.39379870013036
10,5,7,0.824830101428537,11.8358375527775
10,5,8,0.825749419783492,19.0589728822653
10,5,9,0.825234733922525,27.952582402567
10,5,10,0.822532762566373,38.3792211049562
10,5,11,0.817892840315427,50.1771406358661
10,5,12,0.808856753217946,63.1632549774539
10,5,13,0.789244182004605,77.1364947796252
10,5,14,0.752726488566508,91.8814851753152
10,5,15,0.714407111668679,107.172475699509
10,5,16,0.684750011507986,122.777446150184
10,5,17,0.600196512736711,138.462308970483
10,5,18,0.492226089654634,153.995127058916
10,5,19,0.460813605261769,169.150265859382
10,5,20,0.343467181022645,183.712400142927
10,5,21,0.200824656326076,197.480299033742
10,5,22,0.0252778364723802,210.270317485716
10,5,23,0,221.919528485471
10,5,24,0,232.288437616775
10,5,25,0,241.263230117538
10,5,26,0,242.431423115055
10,5,27,0,238.514985401295
10,5,28,0,230.996784862619
10,5,29,0,221.691468229576
10,5,30,0,211.398165040788
10,6,6,0.836521784547145,11.1956529418943
10,6,7,0.845232115415052,17.3060671436739
10,6,8,0.845062087102067,25.1804855838998
10,6,9,0.842469965534274,34.7043132442194
10,6,10,0.83630070755698,45.7363512081513
10,6,11,0.828788960665618,58.1113584954905
10,6,12,0.808732858245138,71.6430565615208
10,6,13,0.779188808497698,86.1275182623515
10,6,14,0.745274106304865,101.346875636628
10,6,15,0.698914695287131,117.073274715976
10,6,16,0.647539668359362,133.073000874054
10,6,17,0.566231374373449,149.110695049885
10,6,18,0.492073157420574,164.953579596823
10,6,19,0.477018706146184,180.37561254391
10,6,20,0.301417562338863,195.161490707236
10,6,21,0.113994692139644,209.110425319435
10,6,22,0,222.039618586646
10,6,23,0,233.787375735449
10,6,24,0,244.215794549406
10,6,25,0,253.212982963009
10,6,26,0,254.257542557777
10,6,27,0,249.978700084276
10,6,28,0,242.177851162136
10,6,29,0,232.564323698124
10,6,30,0,221.94505813323
10,7,7,0.851993285569835,24.955845288594
10,7,8,0.847857293997349,33.461010227178
10,7,9,0.843030769875986,43.5919067591124
10,7,10,0.834909100708119,55.2036801779825
10,7,11,0.820165809489559,68.1277090873272
10,7,12,0.799623073548454,82.1746477459008
10,7,13,0.763223482228014,97.1378485727121
10,7,14,0.715629313621829,112.797098693243
10,7,15,0.672386018272207,128.922598345118
10,7,16,0.597311792615002,145.279104339776
10,7,17,0.506908861111474,161.630158688124
10,7,18,0.500555381208999,177.742321002712
10,7,19,0.380340796630257,193.389323415092
10,7,20,0.205420200041857,208.356068488936
10,7,21,0,222.442393929884
10,7,22,0,235.466532721415
10,7,23,0,247.268203552283
10,7,24,0,257.71127391579
10,7,25,0,266.685946900097
10,7,26,0,267.562287367397
10,7,27,0,262.839577956244
10,7,28,0,254.693282123797
10,7,29,0,244.72231599729
10,7,30,0,233.739970038496
10,8,8,0.839579793175756,43.7878288723703
10,8,9,0.834986319374395,54.4977532173968
10,8,10,0.824404855043114,66.6588203533184
10,8,11,0.805773503916812,80.0991517004421
10,8,12,0.781865537494363,94.6264701056771
10,8,13,0.743751487745105,110.031554737719
10,8,14,0.681916831744671,126.092005144786
10,8,15,0.632224485554376,142.576241913461
10,8,16,0.525227593219398,159.247666827291
10,8,17,0.502547880208186,175.868902421655
10,8,18,0.46801115876815,192.206029425433
10,8,19,0.263985548161866,208.032740797219
10,8,20,0.0430211733280645,223.134332897038
10,8,21,0,237.311457744494
10,8,22,0,250.383565229662
10,8,23,0,262.191970461667
10,8,24,0,272.602489031504
10,8,25,0,281.507591674459
10,8,26,0,282.169185534132
10,8,27,0,276.891771904944
10,8,28,0,268.368820023067
10,8,29,0,257.974301391784
10,8,30,0,246.511140532056
10,9,9,0.828602678129881,67.270928298876
10,9,10,0.806960392958786,79.9463700380999
10,9,11,0.788801026807295,93.8659496337528
10,9,12,0.755647638227828,108.834604116312
10,9,13,0.70183626801391,124.640695729936
10,9,14,0.662207836371993,141.059802200904
10,9,15,0.544832059393412,157.858738265233
10,9,16,0.502140829829574,174.799731072011
10,9,17,0.50137090805447,191.644669163928
10,9,18,0.299923504017501,208.159343420585
10,9,19,0.0633903206479837,224.117598658813
10,9,20,0,239.305316508604
10,9,21,0,253.524153682989
10,9,22,0,266.594964761954
10,9,23,0,278.36084501113
10,9,24,0,288.689736423528
10,9,25,0,297.476548950354
10,9,26,0,297.857600302545
10,9,27,0,291.983762215963
10,9,28,0,283.000039708386
10,9,29,0,272.108328363316
10,9,30,0,259.982646662837
10,10,10,0.783244720619867,94.8805699315864
10,10,11,0.760711308137144,109.238380642088
10,10,12,0.724202299916515,124.605532290716
10,10,13,0.671326101410397,140.768134902529
10,10,14,0.558824761068724,157.499917756672
10,10,15,0.501020020007827,174.566270359763
10,10,16,0.501286037983561,191.728431609076
10,10,17,0.299260823924362,208.747746668808
10,10,18,0.0480440912877853,225.389909857257
10,10,19,0,241.429112242992
10,10,20,0,256.652014663877
10,10,21,0,270.861470471861
10,10,22,0,283.879927394247
10,10,23,0,295.552444384083
10,10,24,0,305.749267075036
10,10,25,0,314.367914301657
10,10,26,0,314.36886580375
10,10,27,0,307.904278279407
10,10,28,0,298.358304283211
10,10,29,0,286.909415996349
10,10,30,0,274.012972908388
10,11,11,0.726289236770782,126
10,11,12,0.675658003333347,141.719449916057
10,11,13,0.601060776867651,158.190896843284
10,11,14,0.50246056153384,175.186401749897
10,11,15,0.487263343656467,192.470115464045
10,11,16,0.220453812457946,209.802480083398
10,11,17,0,226.944492195006
10,11,18,0,243.661946132828
10,11,19,0,259.729575992529
10,11,20,0,274.935017230024
10,11,21,0,289.082512348575
10,11,22,0,301.996290352415
10,11,23,0,313.52355620751
10,11,24,0,323.537034366919
10,11,25,0,331.937019330479
10,11,26,0,331.473482023075
10,11,27,0,324.408090649794
10,11,28,0,314.189838719684
10,11,29,0,302.113064196039
10,11,30,0,288.411314916266
10,12,12,0.613674272128748,159.934061859652
10,12,13,0.5012277072426,176.664004445778
10,12,14,0.382336561540631,193.871801745496
10,12,15,0.0505416298633993,211.320557451527
10,12,16,0,228.770112421771
10,12,17,0,245.981312672667
10,12,18,0,262.720251422318
10,12,19,0,278.762403942025
10,12,20,0,293.896576172862
10,12,21,0,307.928591831117
10,12,22,0,320.684647984412
10,12,23,0,332.014275722875
10,12,24,0,341.792850439714
10,12,25,0,349.923605213394
10,12,26,0,348.913060307555
10,12,27,0,341.163292449316
10,12,28,0,330.2039183244
10,12,29,0,317.271824243762
10,12,30,0,302.923896014052
10,13,13,0,195.924724643003
10,13,14,0,213.291440627194
10,13,15,0,230.851194542762
10,13,16,0,248.36342467893
10,13,17,0,265.589026681763
10,13,18,0,282.294592791247
10,13,19,0,298.256537947542
10,13,20,0,313.26503387069
10,13,21,0,327.127676073507
10,13,22,0,339.672814109917
10,13,23,0,350.752482082234
10,13,24,0,360.244874393297
10,13,25,0,368.056320771319
10,13,26,0,366.415389539292
10,13,27,0,357.860913752249
10,13,28,0,346.117132711184
10,13,29,0,332.207469009312
10,13,30,0,317.283003549394
10,14,14,0,233.168016416168
10,14,15,0,250.783562061034
10,14,16,0,268.303016706587
10,14,17,0,285.487526989749
10,14,18,0,302.104384540876
10,14,19,0,317.931141767179
10,14,20,0,332.759529851639
10,14,21,0,346.399104180114
10,14,22,0,358.680547835417
10,14,23,0,369.458570596459
10,14,24,0,378.614348913909
10,14,25,0,386.057461439048
10,14,26,0,383.691106150004
10,14,27,0,374.254478169918
10,14,28,0,361.665839910717
10,14,29,0,346.724731616922
10,14,30,0,331.223901093474
10,15,15,0,270.831983583836
10,15,16,0,288.302856708323
10,15,17,0,305.390656417116
10,15,18,0,321.863573284085
10,15,19,0,337.50049324435
10,15,20,0,352.09489798396
10,15,21,0,365.458487309962
10,15,22,0,377.424454491973
10,15,23,0,387.850352442979
10,15,24,0,396.620496710329
10,15,25,0,403.647860414762
10,15,26,0,400.443509923062
10,15,27,0,390.068600890749
10,15,28,0,376.466159031504
10,15,29,0,360.561289521029
10,15,30,0,344.451570540707
