"Month","Tmin","Tmax","CP"
12,-7,-5,1.16068639804612e-05
12,-7,-4,4.80170497303659e-05
12,-7,-3,0.000215833449728188
12,-7,-2,0.000999914389347407
12,-7,-1,0.0046597793476888
12,-7,0,0.0213181730980885
12,-7,1,0.0894397742533538
12,-7,2,0.283533084233927
12,-7,3,0.520122905701827
12,-7,4,0.570020917178783
12,-7,5,0.561171895936643
12,-7,6,0.620432270274721
12,-7,7,0.571019041359202
12,-7,8,0.652173458818356
12,-7,9,0.629936507512411
12,-7,10,0.623609599161759
12,-7,11,0.600845625593014
12,-7,12,0.65683307808401
12,-7,13,0.60456771288267
12,-7,14,0.610515626574357
12,-7,15,0.611315181422832
12,-7,16,0.604490467611192
12,-7,17,0.554593246385722
12,-7,18,0.3540070204574
12,-7,19,0.473773958864757
12,-7,20,0.439123877166401
12,-7,21,0.409987590585727
12,-7,22,0.435725766499832
12,-7,23,0.302038611601139
12,-7,24,0
12,-7,25,0
12,-7,26,0
12,-7,27,0
12,-7,28,0
12,-7,29,0
12,-7,30,0
12,-6,-6,7.48245387201568e-06
12,-6,-5,1.83764771484004e-05
12,-6,-4,6.19144933196105e-05
12,-6,-3,0.000251577945734257
12,-6,-2,0.00110899316268223
12,-6,-1,0.00503258627348604
12,-6,0,0.0226373889593104
12,-6,1,0.0937252976438861
12,-6,2,0.293667439437292
12,-6,3,0.53283169419535
12,-6,4,0.573253937262078
12,-6,5,0.591748884696317
12,-6,6,0.645314554415534
12,-6,7,0.621000810601526
12,-6,8,0.654299402246289
12,-6,9,0.658553678768395
12,-6,10,0.55960392103497
12,-6,11,0.682384115658558
12,-6,12,0.660205089028345
12,-6,13,0.646039842374764
12,-6,14,0.625189234837448
12,-6,15,0.62151806584769
12,-6,16,0.529467081121056
12,-6,17,0.436948250281882
12,-6,18,0.540801730422847
12,-6,19,0.523518501002826
12,-6,20,0.452567056161513
12,-6,21,0.471495652204186
12,-6,22,0.473002404031424
12,-6,23,0.316771669283667
12,-6,24,0
12,-6,25,0
12,-6,26,0
12,-6,27,0
12,-6,28,0
12,-6,29,0
12,-6,30,0
12,-5,-5,4.01687485410733e-05
12,-5,-4,9.7449368522137e-05
12,-5,-3,0.000323000255421572
12,-5,-2,0.00128714538672832
12,-5,-1,0.00555887746694349
12,-5,0,0.0243120154091435
12,-5,1,0.098773027785972
12,-5,2,0.305256514940057
12,-5,3,0.547232289595432
12,-5,4,0.587225438193405
12,-5,5,0.61692349601855
12,-5,6,0.626829149662359
12,-5,7,0.653628176717144
12,-5,8,0.678817841309706
12,-5,9,0.590610198603784
12,-5,10,0.652037241745674
12,-5,11,0.694894049499588
12,-5,12,0.680708050172317
12,-5,13,0.64479242883883
12,-5,14,0.655012572432671
12,-5,15,0.440698705462041
12,-5,16,0.503005988670934
12,-5,17,0.611988359899062
12,-5,18,0.602473194859969
12,-5,19,0.492821215806937
12,-5,20,0.505556549862425
12,-5,21,0.502807930916371
12,-5,22,0.49111551394051
12,-5,23,0.355719516627679
12,-5,24,0
12,-5,25,0
12,-5,26,0
12,-5,27,0
12,-5,28,0
12,-5,29,0
12,-5,30,0
12,-4,-4,0.000210688648809307
12,-4,-3,0.000505048849705312
12,-4,-2,0.00164441975544494
12,-4,-1,0.00641762837202772
12,-4,0,0.0266666693817423
12,-4,1,0.105127212478332
12,-4,2,0.318054023565482
12,-4,3,0.551997455693303
12,-4,4,0.588878713765073
12,-4,5,0.642259230732367
12,-4,6,0.583935037505169
12,-4,7,0.671583570052302
12,-4,8,0.685617583557492
12,-4,9,0.613615245503057
12,-4,10,0.7204417419545
12,-4,11,0.701541056671224
12,-4,12,0.694778302779656
12,-4,13,0.681090825305348
12,-4,14,0.498579732418705
12,-4,15,0.569091035786682
12,-4,16,0.673101709551255
12,-4,17,0.654522397719465
12,-4,18,0.5257919659296
12,-4,19,0.537424958282074
12,-4,20,0.531373595895131
12,-4,21,0.517572012980492
12,-4,22,0.499901645126985
12,-4,23,0.389244867328176
12,-4,24,0
12,-4,25,0
12,-4,26,0
12,-4,27,0
12,-4,28,0
12,-4,29,0
12,-4,30,0
12,-3,-3,0.00107945512526319
12,-3,-2,0.00255463739256304
12,-3,-1,0.00814506302674067
12,-3,0,0.0305380724943208
12,-3,1,0.114038422486854
12,-3,2,0.333799428411004
12,-3,3,0.559055535884073
12,-3,4,0.593960022608545
12,-3,5,0.657707694372967
12,-3,6,0.636831769320403
12,-3,7,0.68909110170187
12,-3,8,0.593513208430349
12,-3,9,0.698705019274232
12,-3,10,0.693233502700237
12,-3,11,0.7090663677306
12,-3,12,0.674026320520372
12,-3,13,0.541352094567256
12,-3,14,0.629088749971596
12,-3,15,0.720331940030341
12,-3,16,0.654532107693469
12,-3,17,0.559824491504912
12,-3,18,0.559323246562859
12,-3,19,0.552409022398935
12,-3,20,0.543192797908297
12,-3,21,0.524568742057963
12,-3,22,0.4169999903675
12,-3,23,0.452560013082716
12,-3,24,0
12,-3,25,0
12,-3,26,0
12,-3,27,0
12,-3,28,0
12,-3,29,0
12,-3,30,0
12,-2,-2,0.00538830265312238
12,-2,-1,0.0125169675394105
12,-2,0,0.03832153979137
12,-2,1,0.128501448532576
12,-2,2,0.35490290088635
12,-2,3,0.564491090687498
12,-2,4,0.593248411898635
12,-2,5,0.63844736123422
12,-2,6,0.689249525296816
12,-2,7,0.687991374647603
12,-2,8,0.667416871083837
12,-2,9,0.741658649935666
12,-2,10,0.722394376736059
12,-2,11,0.643311192630539
12,-2,12,0.585811139371851
12,-2,13,0.681535081947494
12,-2,14,0.749224969415081
12,-2,15,0.686120738497953
12,-2,16,0.547689778090989
12,-2,17,0.592998674129877
12,-2,18,0.576580763104733
12,-2,19,0.561162360272482
12,-2,20,0.54883480860715
12,-2,21,0.262922098515736
12,-2,22,0.150832369799517
12,-2,23,0.453171944980059
12,-2,24,0
12,-2,25,0
12,-2,26,0
12,-2,27,0
12,-2,28,0
12,-2,29,0
12,-2,30,0
12,-1,-1,0.0258196998989195
12,-1,0,0.057536627361516
12,-1,1,0.156497236039256
12,-1,2,0.386707224000113
12,-1,3,0.576167571651981
12,-1,4,0.597074530286572
12,-1,5,0.620453730082627
12,-1,6,0.6865213658747
12,-1,7,0.634610613500071
12,-1,8,0.711702838982541
12,-1,9,0.729018328660456
12,-1,10,0.656480403094447
12,-1,11,0.636811941193831
12,-1,12,0.726305316146999
12,-1,13,0.771258675747027
12,-1,14,0.710010078277029
12,-1,15,0.644169013412211
12,-1,16,0.600392069806505
12,-1,17,0.539068639142543
12,-1,18,0.556258622875396
12,-1,19,0.252850408464444
12,-1,20,0.264457491600466
12,-1,21,0.3130115751107
12,-1,22,0.377410993453295
12,-1,23,0.453314341056279
12,-1,24,0
12,-1,25,0
12,-1,26,0
12,-1,27,0
12,-1,28,0
12,-1,29,0
12,-1,30,0
12,0,0,0.111545869587366
12,0,1,0.219291374046092
12,0,2,0.441356792879854
12,0,3,0.59245853408291
12,0,4,0.644765244688171
12,0,5,0.670719324739355
12,0,6,0.680416689990834
12,0,7,0.721745729171169
12,0,8,0.693587133348325
12,0,9,0.630843690602481
12,0,10,0.688421690651109
12,0,11,0.743967432981562
12,0,12,0.740991517190202
12,0,13,0.737222888360982
12,0,14,0.673447945159606
12,0,15,0.557356354843949
12,0,16,0.470614198524293
12,0,17,0.415921868186598
12,0,18,0.436519187051877
12,0,19,0.484123800964579
12,0,20,0.515607488648858
12,0,21,0.416894631995238
12,0,22,0.351280448843777
12,0,23,0.452917049611237
12,0,24,0
12,0,25,0
12,0,26,0
12,0,27,0
12,0,28,0
12,0,29,0
12,0,30,0
12,1,1,0.359080028334666
12,1,2,0.540357862780301
12,1,3,0.613136811996081
12,1,4,0.669984880279416
12,1,5,0.695586566201167
12,1,6,0.706054254875482
12,1,7,0.651447691929164
12,1,8,0.685675721983698
12,1,9,0.733949421781163
12,1,10,0.741160274513856
12,1,11,0.701883487196731
12,1,12,0.663165630251402
12,1,13,0.610684905429652
12,1,14,0.578970320476185
12,1,15,0.577782402131336
12,1,16,0.602481014446397
12,1,17,0.640276641603105
12,1,18,0.615711132910632
12,1,19,0.61582799269733
12,1,20,0.447349095440191
12,1,21,0.445446968226485
12,1,22,0.442960044050546
12,1,23,0.325387967657786
12,1,24,0
12,1,25,0
12,1,26,0
12,1,27,0
12,1,28,0
12,1,29,0
12,1,30,0
12,2,2,0.625165569797552
12,2,3,0.63371684092664
12,2,4,0.651825385824455
12,2,5,0.750462859054859
12,2,6,0.731001203056681
12,2,7,0.721839178481213
12,2,8,0.757158669222117
12,2,9,0.713159636192599
12,2,10,0.730769633929923
12,2,11,0.744107515426259
12,2,12,0.706168194929459
12,2,13,0.69931782912078
12,2,14,0.727499321752106
12,2,15,0.756580121571674
12,2,16,0.757446928396968
12,2,17,0.659474446996128
12,2,18,0.505884489922539
12,2,19,0.241906958563004
12,2,20,0.445006951727144
12,2,21,0.491897677374862
12,2,22,0.476277498543242
12,2,23,0.258416560119992
12,2,24,0
12,2,25,0
12,2,26,0
12,2,27,0
12,2,28,0
12,2,29,0
12,2,30,0
12,3,3,0.648565775962528
12,3,4,0.680359944334168
12,3,5,0.686948071331906
12,3,6,0.773145970276732
12,3,7,0.74883589507968
12,3,8,0.740797148113892
12,3,9,0.736241021622775
12,3,10,0.728737293123756
12,3,11,0.71816381477895
12,3,12,0.691602331697709
12,3,13,0.664985183786541
12,3,14,0.638497218015992
12,3,15,0.607750978788251
12,3,16,0.571250989992728
12,3,17,0.519352554540415
12,3,18,0.459997357750976
12,3,19,0.368117752841567
12,3,20,0.221281570485326
12,3,21,0.133402470156859
12,3,22,0.48368258347756
12,3,23,0
12,3,24,0
12,3,25,0
12,3,26,0
12,3,27,0
12,3,28,0
12,3,29,0
12,3,30,0
12,4,4,0.717979987529153
12,4,5,0.761132708071346
12,4,6,0.763579800955136
12,4,7,0.769721892802533
12,4,8,0.751831337696265
12,4,9,0.747492671041179
12,4,10,0.750793798792323
12,4,11,0.737644833123811
12,4,12,0.729684308869352
12,4,13,0.715665480812804
12,4,14,0.689618423153401
12,4,15,0.670326136486585
12,4,16,0.6271400836257
12,4,17,0.573739175963532
12,4,18,0.620895495519332
12,4,19,0.572966920295752
12,4,20,0.53545230286589
12,4,21,0.445281943296408
12,4,22,0.486638422164685
12,4,23,0
12,4,24,0
12,4,25,0
12,4,26,0
12,4,27,0
12,4,28,0
12,4,29,0
12,4,30,0
12,5,5,0.785131768723257
12,5,6,0.795411115053259
12,5,7,0.80495179922268
12,5,8,0.80071293321468
12,5,9,0.800632899883428
12,5,10,0.799238472003016
12,5,11,0.79612472956582
12,5,12,0.790868531685577
12,5,13,0.783478392623795
12,5,14,0.774632208125572
12,5,15,0.763271190009816
12,5,16,0.705182776235467
12,5,17,0.670138621964238
12,5,18,0.638752854733972
12,5,19,0.460885655462744
12,5,20,0.414408657159202
12,5,21,0.367298562834119
12,5,22,0.258363588175969
12,5,23,0
12,5,24,0
12,5,25,0
12,5,26,0
12,5,27,0
12,5,28,0
12,5,29,0
12,5,30,0
12,6,6,0.819668716493917
12,6,7,0.827594936447533
12,6,8,0.835117527814152
12,6,9,0.836838035595559
12,6,10,0.810677386691293
12,6,11,0.806285198129383
12,6,12,0.804898863909506
12,6,13,0.771242859997144
12,6,14,0.746013290048944
12,6,15,0.738876376501462
12,6,16,0.638516187994443
12,6,17,0.644443496960003
12,6,18,0.487297291605754
12,6,19,0.480812261082091
12,6,20,0.466059922340209
12,6,21,0.485425775054755
12,6,22,0
12,6,23,0
12,6,24,0
12,6,25,0
12,6,26,0
12,6,27,0
12,6,28,0
12,6,29,0
12,6,30,0
12,7,7,0.835310111534453
12,7,8,0.842850108533164
12,7,9,0.844375377752945
12,7,10,0.811674167101691
12,7,11,0.809684784895695
12,7,12,0.779925473621342
12,7,13,0.747506339575209
12,7,14,0.747607551410032
12,7,15,0.653350278209557
12,7,16,0.644473332824723
12,7,17,0.554576479986795
12,7,18,0.489316521937671
12,7,19,0.487716494053072
12,7,20,0.483981254836543
12,7,21,0
12,7,22,0
12,7,23,0
12,7,24,0
12,7,25,0
12,7,26,0
12,7,27,0
12,7,28,0
12,7,29,0
12,7,30,0
12,8,8,0.819928166298769
12,8,9,0.81587701415571
12,8,10,0.814766896557376
12,8,11,0.783382231088418
12,8,12,0.780025494225277
12,8,13,0.748334953943115
12,8,14,0.714654674077045
12,8,15,0.651305410396776
12,8,16,0.617124820225334
12,8,17,0.489942966861143
12,8,18,0.487495548610798
12,8,19,0.488195059408326
12,8,20,0.323483797907702
12,8,21,0
12,8,22,0
12,8,23,0
12,8,24,0
12,8,25,0
12,8,26,0
12,8,27,0
12,8,28,0
12,8,29,0
12,8,30,0
12,9,9,0.809226166429025
12,9,10,0.781692794883788
12,9,11,0.781014909606327
12,9,12,0.747862995691595
12,9,13,0.714185002347415
12,9,14,0.654159722453689
12,9,15,0.586331043514728
12,9,16,0.488554301311738
12,9,17,0.490744483138978
12,9,18,0.489859411058078
12,9,19,0.324637096755757
12,9,20,0
12,9,21,0
12,9,22,0
12,9,23,0
12,9,24,0
12,9,25,0
12,9,26,0
12,9,27,0
12,9,28,0
12,9,29,0
12,9,30,0
12,10,10,0.752033161764818
12,10,11,0.747501037971113
12,10,12,0.714424402210796
12,10,13,0.651435767717683
12,10,14,0.584743010493432
12,10,15,0.48719051409162
12,10,16,0.484577167023278
12,10,17,0.487494192767089
12,10,18,0.323163379391
12,10,19,0
12,10,20,0
12,10,21,0
12,10,22,0
12,10,23,0
12,10,24,0
12,10,25,0
12,10,26,0
12,10,27,0
12,10,28,0
12,10,29,0
12,10,30,0
12,11,11,0.711187019728037
12,11,12,0.680433666286674
12,11,13,0.615456489643396
12,11,14,0.486293871186118
12,11,15,0.48640053247147
12,11,16,0.388967367873356
12,11,17,0
12,11,18,0
12,11,19,0
12,11,20,0
12,11,21,0
12,11,22,0
12,11,23,0
12,11,24,0
12,11,25,0
12,11,26,0
12,11,27,0
12,11,28,0
12,11,29,0
12,11,30,0
12,12,12,0.612941077111261
12,12,13,0.486009155091324
12,12,14,0.420217287036724
12,12,15,0.225919826256446
12,12,16,0
12,12,17,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
12,12,23,0
12,12,24,0
12,12,25,0
12,12,26,0
12,12,27,0
12,12,28,0
12,12,29,0
12,12,30,0
12,13,13,0
12,13,14,0
12,13,15,0
12,13,16,0
12,13,17,0
12,13,18,0
12,13,19,0
12,13,20,0
12,13,21,0
12,13,22,0
12,13,23,0
12,13,24,0
12,13,25,0
12,13,26,0
12,13,27,0
12,13,28,0
12,13,29,0
12,13,30,0
12,14,14,0
12,14,15,0
12,14,16,0
12,14,17,0
12,14,18,0
12,14,19,0
12,14,20,0
12,14,21,0
12,14,22,0
12,14,23,0
12,14,24,0
12,14,25,0
12,14,26,0
12,14,27,0
12,14,28,0
12,14,29,0
12,14,30,0
12,15,15,0
12,15,16,0
12,15,17,0
12,15,18,0
12,15,19,0
12,15,20,0
12,15,21,0
12,15,22,0
12,15,23,0
12,15,24,0
12,15,25,0
12,15,26,0
12,15,27,0
12,15,28,0
12,15,29,0
12,15,30,0
12,16,16,0
12,16,17,0
12,16,18,0
12,16,19,0
12,16,20,0
12,16,21,0
12,16,22,0
12,16,23,0
12,16,24,0
12,16,25,0
12,16,26,0
12,16,27,0
12,16,28,0
12,16,29,0
12,16,30,0
12,17,17,0
12,17,18,0
12,17,19,0
12,17,20,0
12,17,21,0
12,17,22,0
12,17,23,0
12,17,24,0
12,17,25,0
12,17,26,0
12,17,27,0
12,17,28,0
12,17,29,0
12,17,30,0
12,18,18,0
12,18,19,0
12,18,20,0
12,18,21,0
12,18,22,0
12,18,23,0
12,18,24,0
12,18,25,0
12,18,26,0
12,18,27,0
12,18,28,0
12,18,29,0
12,18,30,0
12,19,19,0
12,19,20,0
12,19,21,0
12,19,22,0
12,19,23,0
12,19,24,0
12,19,25,0
12,19,26,0
12,19,27,0
12,19,28,0
12,19,29,0
12,19,30,0
12,20,20,0
12,20,21,0
12,20,22,0
12,20,23,0
12,20,24,0
12,20,25,0
12,20,26,0
12,20,27,0
12,20,28,0
12,20,29,0
12,20,30,0
1,-20,-15,1.031445565464e-13
1,-20,-14,6.05086799377755e-13
1,-20,-13,3.54625028143313e-12
1,-20,-12,2.06896750809906e-11
1,-20,-11,1.19835548739633e-10
1,-20,-10,6.8779333630575e-10
1,-20,-9,3.90640668882613e-09
1,-20,-8,2.19319335417525e-08
1,-20,-7,1.21609238237413e-07
1,-20,-6,6.65441394454327e-07
1,-20,-5,3.59158625878289e-06
1,-20,-4,1.91293547018927e-05
1,-20,-3,0.000100512400442972
1,-20,-2,0.000518803106958141
1,-20,-1,0.0026218158133619
1,-20,0,0.0128357265707465
1,-20,1,0.0576741386071696
1,-20,2,0.196123492898924
1,-20,3,0.379176422042599
1,-20,4,0.396581748270714
1,-20,5,0.434679458625615
1,-20,6,0.433649502377448
1,-20,7,0.478178246778499
1,-20,8,0.493794816699788
1,-20,9,0.501945044003299
1,-20,10,0.496085579787967
1,-20,11,0.492472064659305
1,-20,12,0.495915514993002
1,-20,13,0.524163306516297
1,-20,14,0.532210873901448
1,-20,15,0.531777328229729
1,-20,16,0.478837507984533
1,-20,17,0.357446140818135
1,-20,18,0.339815507548065
1,-20,19,0.35294289035212
1,-20,20,0.392614945061136
1,-20,21,0.311205111993744
1,-20,22,0
1,-20,23,0
1,-20,24,0
1,-20,25,0
1,-20,26,0
1,-20,27,0
1,-20,28,0
1,-20,29,0
1,-20,30,0
1,-19,-15,1.19406985694688e-13
1,-19,-14,6.8232834815764e-13
1,-19,-13,3.93417035939035e-12
1,-19,-12,2.26852766937118e-11
1,-19,-11,1.30209543236022e-10
1,-19,-10,7.418734896172e-10
1,-19,-9,4.18774740224887e-09
1,-19,-8,2.33875636498417e-08
1,-19,-7,1.290829092064e-07
1,-19,-6,7.03613502859719e-07
1,-19,-5,3.78853996246877e-06
1,-19,-4,2.01713849235309e-05
1,-19,-3,0.000105342439691953
1,-19,-2,0.000541181345612232
1,-19,-1,0.00272718550587692
1,-19,0,0.0133134619443321
1,-19,1,0.0596136741510252
1,-19,2,0.201747830256182
1,-19,3,0.388789832953362
1,-19,4,0.403289003683836
1,-19,5,0.445953340906049
1,-19,6,0.421860944249357
1,-19,7,0.478471483989621
1,-19,8,0.506302227143639
1,-19,9,0.499039948731867
1,-19,10,0.448419129197947
1,-19,11,0.497977336702783
1,-19,12,0.515262454941235
1,-19,13,0.536370872532586
1,-19,14,0.541617284403569
1,-19,15,0.514284931312963
1,-19,16,0.398694696409431
1,-19,17,0.36127092349893
1,-19,18,0.397647469552823
1,-19,19,0.406728085526897
1,-19,20,0.41234541640661
1,-19,21,0.323127228639011
1,-19,22,0.0948735854541733
1,-19,23,0
1,-19,24,0
1,-19,25,0
1,-19,26,0
1,-19,27,0
1,-19,28,0
1,-19,29,0
1,-19,30,0
1,-18,-15,1.44298182498874e-13
1,-18,-14,7.87845286944191e-13
1,-18,-13,4.42885757727157e-12
1,-18,-12,2.51225802373948e-11
1,-18,-11,1.42508030846915e-10
1,-18,-10,8.04575950573795e-10
1,-18,-9,4.50824933722461e-09
1,-18,-8,2.50228966687845e-08
1,-18,-7,1.37420787987368e-07
1,-18,-6,7.4850928545247e-07
1,-18,-5,4.01406674067545e-06
1,-18,-4,2.12021140609394e-05
1,-18,-3,0.000110318881658127
1,-18,-2,0.000564928602577968
1,-18,-1,0.00283825929442747
1,-18,0,0.0138137533403187
1,-18,1,0.0616302215273157
1,-18,2,0.207556918200995
1,-18,3,0.39869914040725
1,-18,4,0.412204900091913
1,-18,5,0.457587075555137
1,-18,6,0.436584690239174
1,-18,7,0.477456315246738
1,-18,8,0.518864640871939
1,-18,9,0.511320312949433
1,-18,10,0.486323350609817
1,-18,11,0.486500680278958
1,-18,12,0.532240319609314
1,-18,13,0.547765687338034
1,-18,14,0.550918828744372
1,-18,15,0.488574642648154
1,-18,16,0.396200871388354
1,-18,17,0.408251575583829
1,-18,18,0.394998236112732
1,-18,19,0.447353164743009
1,-18,20,0.464026871018753
1,-18,21,0.331447620194171
1,-18,22,0.224968804188457
1,-18,23,0
1,-18,24,0
1,-18,25,0
1,-18,26,0
1,-18,27,0
1,-18,28,0
1,-18,29,0
1,-18,30,0
1,-17,-15,1.91675910453006e-13
1,-17,-14,9.50687469628766e-13
1,-17,-13,5.10486963686435e-12
1,-17,-12,2.82275984929603e-11
1,-17,-11,1.57502049719556e-10
1,-17,-10,8.78743477094666e-10
1,-17,-9,4.87919496296486e-09
1,-17,-8,2.69333337211126e-08
1,-17,-7,1.47290869648708e-07
1,-17,-6,7.95950457324407e-07
1,-17,-5,4.24323919773832e-06
1,-17,-4,2.23123142916069e-05
1,-17,-3,0.000115651727047801
1,-17,-2,0.000590173114499221
1,-17,-1,0.00295544611855835
1,-17,0,0.0143377282666595
1,-17,1,0.0637257203873537
1,-17,2,0.213552149681514
1,-17,3,0.408993173581498
1,-17,4,0.422458338167711
1,-17,5,0.469579796872526
1,-17,6,0.458657690775103
1,-17,7,0.490154705441461
1,-17,8,0.531517688749787
1,-17,9,0.488122683705432
1,-17,10,0.523888908528917
1,-17,11,0.49582853077888
1,-17,12,0.547383200945876
1,-17,13,0.558612751179834
1,-17,14,0.561270895410135
1,-17,15,0.447988520714986
1,-17,16,0.419081488604578
1,-17,17,0.434356342049999
1,-17,18,0.446046234224042
1,-17,19,0.476235875823587
1,-17,20,0.47960430647487
1,-17,21,0.335351090888894
1,-17,22,0.258983776674932
1,-17,23,0
1,-17,24,0
1,-17,25,0
1,-17,26,0
1,-17,27,0
1,-17,28,0
1,-17,29,0
1,-17,30,0
1,-16,-15,3.13813874980078e-13
1,-16,-14,1.26117123813505e-12
1,-16,-13,6.14969586847939e-12
1,-16,-12,3.24716190491617e-11
1,-16,-11,1.76590627599878e-10
1,-16,-10,9.6913316602228e-10
1,-16,-9,5.3274846403746e-09
1,-16,-8,2.91414058629842e-08
1,-16,-7,1.58060159042105e-07
1,-16,-6,8.47859009436647e-07
1,-16,-5,4.49408160142907e-06
1,-16,-4,2.35184576154878e-05
1,-16,-3,0.000121387310086241
1,-16,-2,0.000617072271917001
1,-16,-1,0.00307924976632444
1,-16,0,0.0148867702511159
1,-16,1,0.065902617980046
1,-16,2,0.219735588540502
1,-16,3,0.420067754858118
1,-16,4,0.433922783098735
1,-16,5,0.481929959552175
1,-16,6,0.480580639826642
1,-16,7,0.503040961164857
1,-16,8,0.517065160519869
1,-16,9,0.477820512326009
1,-16,10,0.554318692348925
1,-16,11,0.534595035470378
1,-16,12,0.561148544439379
1,-16,13,0.569143302419107
1,-16,14,0.549536630013169
1,-16,15,0.420031453697732
1,-16,16,0.473792169789728
1,-16,17,0.436832018422345
1,-16,18,0.48341461216463
1,-16,19,0.496421196793994
1,-16,20,0.491082093386328
1,-16,21,0.340247445900934
1,-16,22,0.291333052198889
1,-16,23,0
1,-16,24,0
1,-16,25,0
1,-16,26,0
1,-16,27,0
1,-16,28,0
1,-16,29,0
1,-16,30,0
1,-15,-15,7.41067287747357e-13
1,-15,-14,2.06065440773126e-12
1,-15,-13,8.14600176003706e-12
1,-15,-12,3.90476652052345e-11
1,-15,-11,2.02886519546464e-10
1,-15,-10,1.08615446548259e-09
1,-15,-9,5.8788834188484e-09
1,-15,-8,3.17306937894916e-08
1,-15,-7,1.70271142908096e-07
1,-15,-6,9.06072519397159e-07
1,-15,-5,4.77207179521756e-06
1,-15,-4,2.48375383433871e-05
1,-15,-3,0.00012758503340168
1,-15,-2,0.000645828479423748
1,-15,-1,0.00321031506522199
1,-15,0,0.0154626657272364
1,-15,1,0.0681642814102353
1,-15,2,0.226110715005079
1,-15,3,0.431025973184925
1,-15,4,0.446913548016764
1,-15,5,0.494624185843534
1,-15,6,0.502286128515877
1,-15,7,0.518590145661254
1,-15,8,0.525021338700152
1,-15,9,0.491211061079679
1,-15,10,0.543287474489134
1,-15,11,0.553939949394278
1,-15,12,0.573930562503417
1,-15,13,0.5802353439451
1,-15,14,0.487898115481062
1,-15,15,0.454602434482407
1,-15,16,0.482848500017187
1,-15,17,0.484259748323101
1,-15,18,0.509636531324368
1,-15,19,0.510843298333576
1,-15,20,0.500046701532946
1,-15,21,0.456082160241586
1,-15,22,0.326723493220602
1,-15,23,0
1,-15,24,0
1,-15,25,0
1,-15,26,0
1,-15,27,0
1,-15,28,0
1,-15,29,0
1,-15,30,0
1,-14,-14,4.8318827791989e-12
1,-14,-13,1.32814169697058e-11
1,-14,-12,5.16790675920815e-11
1,-14,-11,2.43984465848231e-10
1,-14,-10,1.24678867362123e-09
1,-14,-9,6.55990703186663e-09
1,-14,-8,3.48019726353041e-08
1,-14,-7,1.84490504537101e-07
1,-14,-6,9.72600353762903e-07
1,-14,-5,5.08379352673893e-06
1,-14,-4,2.6292482319334e-05
1,-14,-3,0.000134324700603125
1,-14,-2,0.000676710782193356
1,-14,-1,0.00334949815801001
1,-14,0,0.016067827284853
1,-14,1,0.0705156232508242
1,-14,2,0.232683527028151
1,-14,3,0.442339649913317
1,-14,4,0.460632027047028
1,-14,5,0.507642703744475
1,-14,6,0.52261064148676
1,-14,7,0.534731861385165
1,-14,8,0.526402157818438
1,-14,9,0.531242224982686
1,-14,10,0.550165099538521
1,-14,11,0.55324501008657
1,-14,12,0.586051160958281
1,-14,13,0.561037025712084
1,-14,14,0.478682804307702
1,-14,15,0.513028674290201
1,-14,16,0.477546340389908
1,-14,17,0.518155042195936
1,-14,18,0.528031220365183
1,-14,19,0.521674426966044
1,-14,20,0.507524055169893
1,-14,21,0.489430101683727
1,-14,22,0.272113237699079
1,-14,23,0
1,-14,24,0
1,-14,25,0
1,-14,26,0
1,-14,27,0
1,-14,28,0
1,-14,29,0
1,-14,30,0
1,-13,-13,3.09009235629033e-11
1,-13,-12,8.39979876659318e-11
1,-13,-11,3.22112874290618e-10
1,-13,-10,1.49268265001208e-09
1,-13,-9,7.48843335846198e-09
1,-13,-8,3.86913902530963e-08
1,-13,-7,2.01664542500156e-07
1,-13,-6,1.05031003835338e-06
1,-13,-5,5.4387806845026e-06
1,-13,-4,2.79159027320138e-05
1,-13,-3,0.000141717321352549
1,-13,-2,0.000710088797523401
1,-13,-1,0.00349797466998433
1,-13,0,0.0167056327945687
1,-13,1,0.0729640392803604
1,-13,2,0.239464140081307
1,-13,3,0.453401089496912
1,-13,4,0.474857896000606
1,-13,5,0.520973389253817
1,-13,6,0.534575089480032
1,-13,7,0.550997398351462
1,-13,8,0.520110784584664
1,-13,9,0.563254861894433
1,-13,10,0.560063600006858
1,-13,11,0.568460264117964
1,-13,12,0.578811399381831
1,-13,13,0.516306028096667
1,-13,14,0.498489256104555
1,-13,15,0.5229548274347
1,-13,16,0.52077456094475
1,-13,17,0.541796063544371
1,-13,18,0.541382000310151
1,-13,19,0.530339703442835
1,-13,20,0.481947687309207
1,-13,21,0.33190965926053
1,-13,22,0.16963410211356
1,-13,23,0
1,-13,24,0
1,-13,25,0
1,-13,26,0
1,-13,27,0
1,-13,28,0
1,-13,29,0
1,-13,30,0
1,-12,-12,1.93676667672958e-10
1,-12,-11,5.20735558984375e-10
1,-12,-10,1.96236876954812e-09
1,-12,-9,8.92987889502283e-09
1,-12,-8,4.40075238548933e-08
1,-12,-7,2.23402731108464e-07
1,-12,-6,1.14393624928741e-06
1,-12,-5,5.85194181696462e-06
1,-12,-4,2.97564361682263e-05
1,-12,-3,0.000149923390788272
1,-12,-2,0.000746487718164318
1,-12,-1,0.00365740941530102
1,-12,0,0.0173809444172228
1,-12,1,0.0755208092912846
1,-12,2,0.246469092787463
1,-12,3,0.463967709329612
1,-12,4,0.48958158731776
1,-12,5,0.515292945294363
