"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"GWANGJU",6,4.70878776418242,4.71480956618465,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",7,4.31931223581757,4.5731680756396,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",8,4.76260989988877,4.82853526140156,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",9,5.52140266963293,5.60095695216908,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",10,5.41415639599555,5.55729265850946,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",11,5.14651446051168,5.26475050055617,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",12,5.14994149054505,5.27678587319244,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",1,1.23909210233593,-0.456578642936596,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",2,1.78027352614016,-0.593773526140156,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",3,3.54033147942158,-0.453984204671858,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",4,3.9933638487208,-0.694814126807564,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",5,3.3404339265851,-1.48079232480534,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",6,1.84248131256952,-2.51584849833148,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",7,0.984638042269189,-1.73938031145718,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",8,1.53723248053393,-1.88335506117909,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",9,0.900360734149054,-4.29462046718576,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",10,0.842714460511679,-4.61767185761958,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",11,1.15780155728587,-2.8679914349277,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",12,0.980547942157954,-1.14581735261402,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",1,1.31400177975528,-0.257972191323693,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",2,1.94875094549499,-0.335309010011124,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",3,3.36878309232481,-0.417980978865406,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",4,4.36068642936596,-0.237201223581757,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",5,4.02428553948832,-1.24927942157953,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",6,2.04579421579533,-2.37201624026696,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",7,1.18674771968854,-1.50786418242492,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",8,1.71747764182425,-1.87787764182425,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",9,1.16702847608454,-4.20326240266963,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",10,1.22692091212458,-4.21163959955506,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",11,1.7324531701891,-2.40394304783092,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",12,1.76070600667408,-0.737797997775306,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",1,1.13815016685206,-0.522162513904338,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",2,1.19721868743048,-0.981983203559511,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",3,2.59361857619577,-0.784155172413793,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",4,4.24298965517242,-0.316985094549499,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",5,3.21490812013348,-1.73987942157953,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",6,2.11702647385984,-2.39539043381535,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",7,1.26227352614016,-1.67409966629588,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",8,1.70163893214683,-2.03689377085651,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",9,1.34215428253615,-3.67400756395996,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",10,1.58233704115684,-3.96558798665184,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",11,1.53122091212458,-2.39382691879867,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",12,1.48571245828699,-0.770278642936596,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",1,1.78462113459399,0.34727296996663,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",2,3.04683481646274,0.656074860956618,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",3,3.93500567296997,0.2007319243604,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",4,4.70144126807564,0.269118131256953,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",5,4.52485973303671,-0.663560066740823,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",6,3.25768453837597,-1.31329688542825,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",7,2.33442836484983,-0.706031924360399,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",8,2.5760873192436,-1.0619808676307,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",9,2.51962202447164,-2.71500756395995,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",10,2.33837252502781,-3.15178798665183,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",11,2.76156929922136,-1.34903337041157,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",12,2.79481245828699,0.125637486095662,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",1,1.37407919911012,-0.055656062291435,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",2,2.69485417130145,0.322545828698554,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",3,4.0104637374861,0.157328698553949,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",4,4.73203804226919,0.30355361512792,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",5,4.18857908787542,-0.862776195773082,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",6,2.49787808676307,-1.96741946607342,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",7,1.69571546162403,-0.954451279199109,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",8,2.55634860956618,-1.08230022246941,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",9,2.01244783092325,-3.18041401557286,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",10,1.81658542825361,-3.48900088987764,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",11,2.15582413793103,-2.22472046718576,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",12,2.18481890989989,-0.374891546162403,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"GWANGJU",1,4.89721790878754,2.95014071190211,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",2,5.5181638487208,3.1090426028921,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",3,6.39438631813126,2.32580934371524,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",4,6.52119933259177,2.33629555061179,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",5,6.14845650723025,1.40724315906563,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",6,5.34840389321468,0.919986985539488,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",7,4.68492191323693,1.74349065628476,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",8,4.95542925472747,1.57697397107898,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",9,4.75341557285873,-0.143678531701891,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",10,4.89720478309232,-0.34537830923248,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",11,4.30092413793103,0.432985984427141,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",12,4.75380600667408,1.77214393770857,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"GWANGJU",1,1.65265417130145,2.12749377085651,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",2,2.36879076751947,2.71336095661847,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",3,2.16912113459399,1.60048476084538,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",4,1.62840867630701,1.36531345939933,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",5,1.45225116796441,1.59071112347052,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",6,1.81292958843159,1.75953081201335,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",7,1.43930700778643,1.92249555061179,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",8,1.17746006674082,1.77106562847608,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",9,1.83276418242492,1.87260367074527,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",10,1.95196963292547,1.68728676307008,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",11,1.37757052280311,1.3131085650723,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",12,1.05911345939933,0.989810233592881,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",1,1.7275638487208,2.32610022246941,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",2,2.5372681868743,2.9718254727475,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",3,1.99757274749722,1.63648798665184,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",4,1.99573125695217,1.82292636262514,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",5,2.13610278086763,1.82222402669633,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",6,2.0162424916574,1.90336307007786,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",7,1.64141668520578,2.15401167964405,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",8,1.35770522803115,1.77654304783092,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",9,2.0994319243604,1.9639617352614,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",10,2.33617608453838,2.09331902113459,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",11,1.95222213570634,1.77715695216908,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",12,1.83927152391546,1.39782958843159,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",1,1.55171223581758,2.06190989988877,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",2,1.78573592880979,2.32515127919911,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",3,1.22240823136819,1.27031379310345,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",4,1.87803448275862,1.7431424916574,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",5,1.32672536151279,1.33162402669633,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",6,2.08747474972191,1.87998887652948,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",7,1.7169424916574,1.98777619577308,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",8,1.34186651835373,1.61752691879866,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",9,2.27455773081202,2.49321657397108,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",10,2.69159221357063,2.33937063403782,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",11,1.75098987764182,1.78727308120133,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",12,1.56427797552836,1.3653489432703,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",1,2.19818320355951,2.93134538375973,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",2,3.63535205784205,3.96320934371524,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",3,2.56379532814238,2.25520088987764,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",4,2.33648609566185,2.32924571746385,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",5,2.63667697441602,2.40794338153504,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",6,3.22813281423804,2.96208242491657,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",7,2.78909733036707,2.95584393770856,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",8,2.2163149054505,2.59243982202447,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",9,3.4520254727475,3.45221657397108,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",10,3.4476276974416,3.15317063403782,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",11,2.9813382647386,2.83206662958843,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",12,2.87337797552837,2.26126507230256,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",1,1.78764126807564,2.52841635150167,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",2,3.28337141268076,3.62968031145717,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",3,2.63925339265851,2.21179766407119,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",4,2.36708286985539,2.36368120133482,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",5,2.30039632925473,2.20872725250278,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",6,2.46832636262514,2.30795984427141,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",7,2.15038442714127,2.70742458286986,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",8,2.19657619577308,2.57212046718576,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",9,2.94485127919911,2.98681012235818,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",10,2.92584060066741,2.81595773081201,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",11,2.37559310344828,1.95637953281424,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",12,2.26338442714127,1.76073604004449,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",1,5.31077997775306,5.53421312569522,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",2,6.10668109010011,6.41617708565072,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",3,5.02317597330367,4.38027830923248,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",4,4.15624416017798,4.39642313681869,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",5,4.26027374860956,4.47874660734149,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",6,5.31885216907675,5.19536629588432,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",7,5.13959087875417,5.40536651835372,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",8,4.59565684093437,5.23139466073415,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",9,5.6858190211346,6.02354560622914,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",10,6.00645995550612,5.95958031145718,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",11,4.52069310344828,4.61408598442714,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",12,4.83237152391546,3.90777152391546,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"GWANGJU",1,1.0015786429366,0.865440711902114,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",2,1.54315483870968,1.40848531701891,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",3,0.869501112347052,0.937470077864294,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",4,1.41436896551724,1.44416918798665,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",5,0.891476307007785,1.04963537263626,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",6,1.33190244716352,1.21429043381535,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",7,1.14107052280312,1.21021479421579,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",8,1.29403003337041,1.40364994438265,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",9,1.09396218020022,1.21127741935484,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",10,1.07018876529477,1.20093481646274,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",11,0.744778976640712,0.427840044493882,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",12,1.55603681868743,1.2594467185762,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",1,1.61506896551724,1.8614149054505,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",2,1.79302903225806,1.83778854282536,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",3,1.82837530589544,1.81451201334816,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",4,1.95941412680756,2.09204983314794,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",5,1.4941021134594,1.66519666295884,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",6,1.74621212458287,1.53694849833148,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",7,1.23517374860957,1.45180189098999,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",8,1.4556171301446,1.64616929922136,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",9,1.3539041156841,1.47611612903226,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",10,1.53715650723025,1.6144573971079,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",11,1.51343058954394,1.35241423804227,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",12,1.09080778642937,0.897446718576196,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",1,1.14453993325918,1.2443084538376,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",2,1.35214838709677,1.25862080088988,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",3,0.464188209121246,0.634079755283649,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",4,1.16981090100111,1.29868531701891,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",5,1.12106340378198,1.13730956618465,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",6,1.16478631813126,1.13454849833148,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",7,1.23649632925473,1.26580189098999,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",8,1.20677842046718,1.36810478309232,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",9,1.18762669632925,1.26421935483871,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",10,1.28351134593993,1.37989933259177,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",11,1.44336929922136,1.30883681868743,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",12,0.964943270300334,0.682301557285873,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",1,2.67589799777531,2.87154716351502,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",2,2.08343225806452,2.27628531701891,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",3,2.35663014460512,2.30523136818687,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",4,2.43933348164627,2.51911434927697,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",5,2.19261501668521,2.4411127919911,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",6,2.63135406006674,2.65076462736374,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",7,2.05792858731924,2.2126212458287,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",8,2.24433971078977,2.35884994438265,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",9,2.59547830923248,2.67327419354839,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",10,2.59829844271412,2.83603159065629,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",11,2.07864349276974,2.1004787541713,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",12,2.09104649610679,1.91998542825362,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",1,1.52813993325918,1.84487619577308,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",2,1.64656129032258,1.66680144605117,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",3,1.30457530589544,1.24621846496107,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",4,2.04682703003337,2.13812402669633,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",5,1.35185695216908,1.62718698553949,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",6,2.09803147942158,2.06719043381535,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",7,1.43369632925473,1.72162447163515,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",8,1.6054977753059,1.82802736373749,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",9,1.96553959955506,2.06425806451613,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",10,2.01788876529477,2.19453159065629,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",11,1.67358220244716,1.58132068965517,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",12,1.64542068965517,1.38467252502781,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"GWANGJU",1,4.20328186874305,4.47802458286986,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",2,4.03362903225807,4.10774338153504,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",3,3.66171724137931,3.65195394883204,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",4,3.70754638487208,3.99652080088988,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",5,3.55031501668521,4.04150956618465,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",6,4.41669276974416,4.44020333704116,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",7,3.49296084538376,3.8333276974416,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",8,3.82738487208009,4.25551446051168,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",9,4.73276218020022,5.02654838709677,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",10,4.492340378198,4.9034638487208,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",11,3.7085531701891,3.85079810901001,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",12,3.86184327030033,3.90236607341491,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"GWANGJU",1,1.62626295884316,1.7180744160178,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"GWANGJU",2,1.2992617352614,1.21135339265851,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"GWANGJU",3,1.43646329254727,1.43881679644049,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
