"","Month","Tmin","Tmax","Chill_eff","Heat_eff"
"2025",11,-2,15,0.507212868407568,2.94821844589692
"2026",11,-2,16,0.500732552927603,3.45492301334744
"2027",11,-2,17,0.49329976908316,3.97355528068466
"2028",11,-2,18,0.484953900496072,4.49623126814463
"2029",11,-2,19,0.475755679748042,5.01489836322876
"2030",11,-2,20,0.411308138092882,5.52132471568539
"2031",11,-2,21,0.317236586735266,6.00781257224632
"2032",11,-2,22,0.305672327303326,6.46769752876446
"2033",11,-2,23,0.134028977282525,6.89453169084236
"2034",11,-2,24,0,7.28257406290444
"2035",11,-2,25,0,7.6270014318403
"2036",11,-2,26,0,4.93040609442853
"2037",11,-2,27,0,5.2097570707779
"2038",11,-2,28,0,5.4513961132201
"2039",11,-2,29,0,3.71024225002929
"2040",11,-2,30,0,3.94379092764193
"2041",11,-1,-1,0,0
"2042",11,-1,0,0,0
"2043",11,-1,1,0,0
"2044",11,-1,2,0,0
"2045",11,-1,3,0.488335512206847,0
"2046",11,-1,4,0.522057401611895,0
"2047",11,-1,5,0.51414515270827,0.0146183400267305
"2048",11,-1,6,0.549439440486793,0.076006791633801
"2049",11,-1,7,0.550122417588919,0.194289639032662
"2050",11,-1,8,0.52621187833168,0.371302030995036
"2051",11,-1,9,0.528898743144136,0.607922459045101
"2052",11,-1,10,0.531282910889131,0.901990566247723
"2053",11,-1,11,0.541978131839973,1.24921887089436
"2054",11,-1,12,0.521268549154042,1.6446578254057
"2055",11,-1,13,0.517342838911013,2.08218400341101
"2056",11,-1,14,0.512500096712838,2.55550638583562
"2057",11,-1,15,0.506705223657642,3.05681041771891
"2058",11,-1,16,0.51260979589722,3.57844662089671
"2059",11,-1,17,0.483080253909203,4.11203207256354
"2060",11,-1,18,0.475754167300184,4.64887491570159
"2061",11,-1,19,0.462549640495181,5.18092545458625
"2062",11,-1,20,0.353413253252356,5.70011553339038
"2063",11,-1,21,0.314207894213968,6.19860784828444
"2064",11,-1,22,0.30358436470534,6.66927394519547
"2065",11,-1,23,0.0668171222034646,7.10595448185762
"2066",11,-1,24,0,7.50298723363375
"2067",11,-1,25,0,7.85557348475306
"2068",11,-1,26,0,5.16617009909387
