"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"06119099999","1989-01-01","54.85","9.9833333","19.0","KEGNAES, DA","  43.6"," 8","  43.3"," 8","1034.8"," 8","999.9"," 0","  1.4"," 8","  7.5"," 8"," 15.0","999.9","  45.3"," ","  37.8"," "," 0.04","E","999.9","110000"
"06119099999","1989-01-02","54.85","9.9833333","19.0","KEGNAES, DA","  40.0"," 8","  39.6"," 8","1038.7"," 8","999.9"," 0","  1.6"," 8","  5.9"," 8","  8.0","999.9","  43.5"," ","  38.1"," "," 0.00","D","999.9","100000"
"06119099999","1989-01-03","54.85","9.9833333","19.0","KEGNAES, DA","  37.2"," 8","  36.6"," 8","1034.0"," 8","999.9"," 0","  0.9"," 8","  9.8"," 8"," 15.0","999.9","  40.6"," ","  34.5"," "," 0.00","D","999.9","100000"
"06119099999","1989-01-04","54.85","9.9833333","19.0","KEGNAES, DA","  37.0"," 8","  35.3"," 8","1026.0"," 8","999.9"," 0","  1.7"," 8"," 18.4"," 8"," 22.9","999.9","  38.8"," ","  34.9"," "," 0.01","E","999.9","010000"
"06119099999","1989-01-05","54.85","9.9833333","19.0","KEGNAES, DA","  39.3"," 8","  37.7"," 8","1018.3"," 8","999.9"," 0","  7.9"," 8"," 20.0"," 8"," 25.1","999.9","  41.4"," ","  34.9"," "," 0.04","F","999.9","010000"
"06119099999","1989-01-06","54.85","9.9833333","19.0","KEGNAES, DA","  36.2"," 8","  35.4"," 8","1014.0"," 8","999.9"," 0","  2.4"," 8","  9.0"," 8"," 20.0","999.9","  38.5"," ","  33.8","*"," 0.08","E","999.9","110000"
"06119099999","1989-01-07","54.85","9.9833333","19.0","KEGNAES, DA","  40.3"," 8","  36.7"," 8","1013.2"," 8","999.9"," 0","  9.8"," 8"," 13.1"," 8"," 21.0","999.9","  41.4"," ","  34.5"," "," 0.00","F","999.9","010000"
"06119099999","1989-01-08","54.85","9.9833333","19.0","KEGNAES, DA","  43.3"," 7","  42.5"," 7","1012.4"," 7","999.9"," 0","  2.9"," 7"," 13.3"," 7"," 15.9","999.9","  46.4"," ","  40.6"," "," 0.06","F","999.9","010000"
"06119099999","1989-01-09","54.85","9.9833333","19.0","KEGNAES, DA","  43.7"," 8","  43.1"," 8","1011.6"," 8","999.9"," 0","  2.7"," 8"," 19.5"," 8"," 26.0","999.9","  45.3"," ","  43.2"," "," 0.02","F","999.9","110000"
"06119099999","1989-01-10","54.85","9.9833333","19.0","KEGNAES, DA","  42.0"," 8","  40.8"," 8","1012.1"," 8","999.9"," 0","  7.6"," 8"," 11.4"," 8"," 18.1","999.9","  43.9"," ","  39.2","*"," 0.06","F","999.9","010000"
"06119099999","1989-01-11","54.85","9.9833333","19.0","KEGNAES, DA","  38.8"," 7","  36.8"," 7","1018.8"," 7","999.9"," 0"," 11.0"," 7"," 18.1"," 7"," 22.0","999.9","  41.7","*","  36.3","*"," 0.01","E","999.9","010000"
"06119099999","1989-01-12","54.85","9.9833333","19.0","KEGNAES, DA","  39.6"," 7","  37.0"," 7","1014.5"," 7","999.9"," 0","  3.7"," 7"," 20.8"," 7"," 23.9","999.9","  42.8","*","  35.6"," "," 0.00","H","999.9","010000"
"06119099999","1989-01-13","54.85","9.9833333","19.0","KEGNAES, DA","  41.3"," 8","  37.0"," 8","1021.2"," 8","999.9"," 0"," 14.1"," 8"," 18.5"," 8"," 22.0","999.9","  44.2"," ","  38.8"," "," 0.04","E","999.9","010000"
"06119099999","1989-01-14","54.85","9.9833333","19.0","KEGNAES, DA","  42.3"," 8","  38.6"," 8","1020.2"," 8","999.9"," 0","  9.6"," 8"," 25.6"," 8"," 34.0","999.9","  45.0"," ","  39.2"," "," 0.08","E","999.9","010000"
"06119099999","1989-01-15","54.85","9.9833333","19.0","KEGNAES, DA","  44.6"," 8","  40.7"," 8","1021.6"," 8","999.9"," 0"," 10.3"," 8"," 36.3"," 8"," 43.9","999.9","  46.4"," ","  42.1"," "," 0.00","D","999.9","000000"
"06119099999","1989-01-16","54.85","9.9833333","19.0","KEGNAES, DA","  44.2"," 8","  41.6"," 8","1024.7"," 8","999.9"," 0","  9.3"," 8"," 22.7"," 8"," 28.0","999.9","  46.4"," ","  42.4"," "," 0.00","D","999.9","000000"
"06119099999","1989-01-17","54.85","9.9833333","19.0","KEGNAES, DA","  43.0"," 8","  39.1"," 8","1023.4"," 8","999.9"," 0","  8.7"," 8"," 19.4"," 8"," 29.9","999.9","  44.6"," ","  41.0"," "," 0.04","F","999.9","010000"
"06119099999","1989-01-18","54.85","9.9833333","19.0","KEGNAES, DA","  42.5"," 8","  39.6"," 8","1029.7"," 8","999.9"," 0"," 13.0"," 8"," 17.2"," 8"," 20.0","999.9","  44.2"," ","  40.6"," "," 0.00","D","999.9","000000"
"06119099999","1989-01-19","54.85","9.9833333","19.0","KEGNAES, DA","  41.9"," 8","  40.0"," 8","1031.0"," 8","999.9"," 0","  6.3"," 8"," 19.0"," 8"," 22.0","999.9","  43.2"," ","  41.0","*"," 0.00","C","999.9","000000"
"06119099999","1989-01-20","54.85","9.9833333","19.0","KEGNAES, DA","  36.2"," 8","  33.6"," 8","1029.3"," 8","999.9"," 0","  4.0"," 8"," 16.2"," 8"," 20.0","999.9","  42.1"," ","  32.0","*"," 0.00","D","999.9","000000"
"06119099999","1989-01-21","54.85","9.9833333","19.0","KEGNAES, DA","  36.0"," 7","  34.0"," 7","1017.9"," 7","999.9"," 0","  3.2"," 7"," 17.8"," 7"," 23.9","999.9","  40.3"," ","  30.9"," "," 0.00","D","999.9","000000"
"06119099999","1989-01-22","54.85","9.9833333","19.0","KEGNAES, DA","  40.6"," 7","  37.7"," 7","1021.4"," 7","999.9"," 0","  7.2"," 7"," 10.7"," 7"," 14.0","999.9","  45.3"," ","  38.8","*"," 0.00","C","999.9","000000"
"06119099999","1989-01-23","54.85","9.9833333","19.0","KEGNAES, DA","  38.8"," 7","  37.2"," 7","1029.5"," 7","999.9"," 0","  6.8"," 7"," 16.7"," 7"," 22.0","999.9","  41.4"," ","  35.6"," "," 0.00","D","999.9","100000"
"06119099999","1989-01-24","54.85","9.9833333","19.0","KEGNAES, DA","  40.5"," 8","  39.8"," 8","1030.3"," 8","999.9"," 0","  1.1"," 8"," 16.9"," 8"," 20.0","999.9","  42.4"," ","  38.3","*"," 0.00","E","999.9","110000"
"06119099999","1989-01-25","54.85","9.9833333","19.0","KEGNAES, DA","  33.2"," 8","  32.5"," 8","1030.6"," 8","999.9"," 0","  0.9"," 8","  8.6"," 8"," 12.0","999.9","  40.6"," ","  29.3","*"," 0.00","D","999.9","100000"
"06119099999","1989-01-26","54.85","9.9833333","19.0","KEGNAES, DA","  32.9"," 7","  31.0"," 7","1028.1"," 7","999.9"," 0","  2.0"," 7"," 11.4"," 7"," 14.0","999.9","  38.1"," ","  29.3"," "," 0.00","D","999.9","000000"
"06119099999","1989-01-27","54.85","9.9833333","19.0","KEGNAES, DA","  38.4"," 7","  33.1"," 7","1030.9"," 7","999.9"," 0","  4.0"," 7"," 15.5"," 7"," 23.9","999.9","  42.4"," ","  34.2"," "," 0.00","D","999.9","000000"
"06119099999","1989-01-28","54.85","9.9833333","19.0","KEGNAES, DA","  41.1"," 7","  35.4"," 7","1028.9"," 7","999.9"," 0","  3.7"," 7"," 21.4"," 7"," 27.0","999.9","  43.9"," ","  38.8"," "," 0.00","E","999.9","010000"
"06119099999","1989-01-29","54.85","9.9833333","19.0","KEGNAES, DA","  38.3"," 8","  37.0"," 8","1035.3"," 8","999.9"," 0","  7.6"," 8"," 19.2"," 8"," 28.9","999.9","  42.4"," ","  34.9"," "," 0.01","E","999.9","100000"
"06119099999","1989-01-30","54.85","9.9833333","19.0","KEGNAES, DA","  42.7"," 8","  40.6"," 8","1032.7"," 8","999.9"," 0","  7.4"," 8"," 22.8"," 8"," 28.0","999.9","  44.6"," ","  39.2"," "," 0.00","D","999.9","000000"
"06119099999","1989-01-31","54.85","9.9833333","19.0","KEGNAES, DA","  43.1"," 7","  41.6"," 7","1037.5"," 7","999.9"," 0","  5.6"," 7"," 13.7"," 7"," 21.0","999.9","  48.2"," ","  41.0","*"," 0.00","D","999.9","100000"
"06119099999","1989-02-01","54.85","9.9833333","19.0","KEGNAES, DA","  40.1"," 8","  39.3"," 8","1035.8"," 8","999.9"," 0","  1.9"," 8"," 10.7"," 8"," 22.0","999.9","  42.8"," ","  37.8","*"," 0.00","D","999.9","110000"
"06119099999","1989-02-02","54.85","9.9833333","19.0","KEGNAES, DA","  39.5"," 8","  36.7"," 8","1031.3"," 8","999.9"," 0","  3.5"," 8"," 18.1"," 8"," 22.9","999.9","  40.6"," ","  36.7"," "," 0.01","E","999.9","010000"
"06119099999","1989-02-03","54.85","9.9833333","19.0","KEGNAES, DA","  39.9"," 8","  37.4"," 8","1026.0"," 8","999.9"," 0","  2.4"," 8"," 26.7"," 8"," 28.0","999.9","  40.6"," ","  37.8"," "," 0.00","D","999.9","000000"
"06119099999","1989-02-04","54.85","9.9833333","19.0","KEGNAES, DA","  38.7"," 8","  37.7"," 8","1020.9"," 8","999.9"," 0","  1.3"," 8"," 27.4"," 8"," 34.0"," 42.0","  40.3"," ","  37.4"," "," 0.00","D","999.9","000000"
"06119099999","1989-02-05","54.85","9.9833333","19.0","KEGNAES, DA","  41.4"," 8","  36.8"," 8","1014.5"," 8","999.9"," 0","  8.4"," 8"," 26.4"," 8"," 42.0","999.9","  44.6"," ","  38.1"," "," 0.14","F","999.9","010000"
"06119099999","1989-02-06","54.85","9.9833333","19.0","KEGNAES, DA","  44.9"," 9","  41.9"," 9","1019.2"," 9","999.9"," 0","  9.2"," 9"," 29.6"," 9"," 37.9","999.9","  47.1"," ","  39.2"," "," 0.01","E","999.9","010000"
